Opponent,Results,Score,PlusMinus
Mississippi Valley St.,W, 91_61 ,16.5
Princeton,W, 65_56 ,1.2
UT Arlington,L, 89_75 ,-10.4
Niagara,W, 95_88 ,1.9
Alabama,L, 71_59 ,-8.9
Massachusetts,W, 68_66 ,-3.8
Utah Valley,W, 85_58 ,11.5
Utah St.,W, 75_66 ,0
Illinois St.,W, 80_68 ,15.7
Weber St.,W, 74_68 ,3.5
Utah,W, 77_65 ,7.6
Idaho St.,W, 85_71 ,9.4
Texas Southern,W, 73_52 ,4.5
Portland,W, 69_45 ,6
Saint Mary's,L, 74_64 OT,1.7
San Francisco,W, 69_59 ,4.5
Pacific,L, 67_66 ,-0.2
Pepperdine,W, 83_63 ,8.5
Santa Clara,W, 84_50 ,13.8
Loyola Marymount,W, 82_67 ,13.8
San Diego,W, 74_58 ,4.3
Saint Mary's,L, 75_62 ,-3.5
Pacific,W, 80_65 ,0.5
Loyola Marymount,L, 76_69 ,-8
Gonzaga,L, 68_60 ,-4.2
Santa Clara,W, 80_58 ,7.5
San Francisco,W, 75_73 OT,-0.8
Pepperdine,W, 75_70 OT,1
San Diego,L, 75_62 ,-8
Portland,W, 72_60 ,9.4
Gonzaga,L, 79_65 ,-9.7
San Diego,W, 85_79 ,3.5
Saint Mary's,W, 85_72 ,3.7
Gonzaga,L, 74_54 ,-7.9
Stanford,L, 86_83 ,-1.9
