Opponent,Results,Score,PlusMinus
North Carolina St.,L, 102_67 ,-19.3
Duquesne,L, 77_61 ,-8.2
Presbyterian,W, 78_58 ,10
Ohio Valley,W, 81_66 ,-
American,L, 69_64 ,-2.1
Charleston Southern,W, 76_68 ,1.9
Radford,L, 63_50 ,-6.6
Davidson,L, 74_51 ,-6.4
Longwood,W, 81_70 ,4.3
Southern Wesleyan,W, 90_52 ,-
VCU,L, 75_65 ,-11.3
Furman,L, 87_57 ,-13.4
Wofford,L, 92_53 ,-24.1
UNC Greensboro,L, 63_61 ,-6.9
East Tennessee St.,L, 89_48 ,-12.2
Western Carolina,L, 65_58 ,-4.2
Mercer,L, 62_56 ,-4.9
The Citadel,W, 88_81 ,8.9
Wofford,L, 63_46 ,-9.9
Chattanooga,W, 70_69 ,0.7
Samford,L, 93_79 ,-5.2
UNC Greensboro,L, 73_51 ,-15
Western Carolina,L, 72_60 ,-3.9
East Tennessee St.,L, 70_56 ,-2.3
Mercer,L, 82_58 ,-16.8
The Citadel,W, 75_71 ,2.7
Furman,L, 76_54 ,-7.9
Samford,L, 89_82 ,-7.2
Chattanooga,W, 68_65 ,6.7
The Citadel,L, 78_70 ,-2
