Opponent,Results,Score,PlusMinus
Campbell,W, 86_75 ,7.5
Fairleigh Dickinson,W, 81_57 ,9.7
Montana,W, 70_57 ,4.7
Columbia,W, 79_65 ,7.9
Pittsburgh,W, 85_54 ,18.4
Texas A&M,L, 98_87 ,-3.6
Oral Roberts,W, 86_48 ,19.4
North Carolina St.,L, 85_78 ,-2.5
Iowa,W, 77_73 ,4.7
Wisconsin,L, 64_63 ,-5.1
George Washington,W, 74_54 ,19.1
George Mason,W, 72_54 ,13.7
Binghamton,W, 80_65 ,6.4
Rider,L, 71_70 ,3.8
Coppin St.,W, 88_43 ,20
Maryland,L, 75_69 ,-0.1
Northwestern,W, 78_63 ,9
Indiana,L, 74_70 ,-5.1
Nebraska,W, 76_74 OT,4.5
Minnesota,L, 95_84 OT,-2.9
Northwestern,L, 70_61 ,2.5
Ohio St.,W, 82_79 ,6.2
Rutgers,W, 60_43 ,5.3
Michigan St.,L, 76_68 ,2.5
Iowa,W, 82_58 ,12.4
Maryland,W, 74_70 ,2.6
Illinois,W, 74_52 ,2.6
Ohio St.,W, 79_56 ,15.1
Purdue,L, 76_73 ,-1.3
Michigan,L, 72_63 ,-3.7
Nebraska,L, 76_64 ,-12.1
Northwestern,W, 65_57 ,0.6
Ohio St.,W, 69_68 ,0.9
Purdue,L, 78_70 ,-4.4
Temple,W, 63_57 ,-4.8
Notre Dame,W, 73_63 ,6.8
Marquette,W, 85_80 ,6.6
Mississippi St.,W, 75_60 ,15.4
Utah,W, 82_66 ,6.2
