Opponent,Results,Score,PlusMinus
Portland St.,L, 80_75 ,2.5
Walla Walla,W, 89_52 ,-
Oregon Tech,W, 86_59 ,-
North Carolina,L, 102_78 ,-12.7
Oklahoma,L, 93_71 ,-9.3
DePaul,L, 82_69 ,-12.5
Multnomah,W, 112_65 ,-
Boise St.,L, 77_54 ,-15.3
Cal St. Fullerton,L, 76_66 ,1.3
San Jose St.,W, 64_55 ,3.7
Seattle,L, 89_76 ,-3.4
Hartford,W, 78_67 ,10.8
Sacramento St.,W, 80_75 ,4.4
BYU,L, 69_45 ,-6
San Francisco,L, 84_61 ,-11.3
San Diego,L, 81_74 OT,-3.6
Santa Clara,L, 70_68 ,-1.1
Gonzaga,L, 103_57 ,-14.2
Pacific,L, 66_54 ,-6
San Diego,W, 55_49 ,3.8
Loyola Marymount,W, 72_65 ,6.5
Gonzaga,L, 95_79 ,-13.1
Saint Mary's,L, 72_55 ,-15.2
Pepperdine,W, 85_76 OT,4.3
Loyola Marymount,W, 68_66 ,2.4
San Francisco,L, 65_63 ,-4
Pacific,L, 60_58 ,3.4
Santa Clara,L, 81_72 ,-2.7
Saint Mary's,L, 73_61 ,-3.3
BYU,L, 72_60 ,-9.4
Pepperdine,L, 75_64 ,-15.1
Loyola Marymount,L, 78_72 ,0.9
