Opponent,Results,Score,PlusMinus
Trevecca Nazarene,W, 104_52 ,-
Murray St.,W, 72_67 ,-0.3
Belmont,L, 69_63 ,-3.5
Tennessee St.,W, 75_65 ,10.9
Florida Gulf Coast,W, 85_72 ,13.3
Florida Gulf Coast,W, 81_76 ,2.6
Vanderbilt,W, 66_63 ,-0.4
Mississippi,W, 77_58 ,3.6
Auburn,L, 76_70 ,-12.7
Princeton,W, 69_67 ,-1.1
USC,L, 89_84 ,1.4
Miami FL,L, 84_81 ,0.8
UAB,W, 63_60 ,0.1
FIU,W, 71_66 OT,-1.6
Florida Atlantic,W, 61_57 ,-1.1
Louisiana Tech,W, 72_57 ,3.3
Southern Miss,W, 69_49 ,10.4
Marshall,L, 73_63 ,-4.4
Western Kentucky,W, 66_62 ,2.8
UTSA,W, 75_51 ,7.6
UTEP,W, 81_50 ,13.2
Old Dominion,W, 66_59 ,2.3
Charlotte,W, 78_73 ,5.6
Rice,W, 94_75 ,8.9
North Texas,W, 79_73 ,4.5
Southern Miss,W, 72_62 ,0
Louisiana Tech,W, 87_70 ,8.8
UAB,W, 79_54 ,15.7
Western Kentucky,W, 82_64 ,7.8
Marshall,L, 76_67 ,-1.8
Southern Miss,L, 71_68 OT,-0.4
Vermont,W, 91_64 ,8.5
Louisville,L, 84_68 ,-7.8
