Opponent,Results,Score,PlusMinus
Long Beach St.,L, 83_71 ,-1.9
St. Francis PA,W, 75_63 ,2.9
Sacramento St.,W, 69_56 ,11.6
Sonoma St.,W, 78_55 ,-
UC Santa Barbara,L, 79_72 ,-0
Arizona St.,L, 75_57 ,-13.5
Central Arkansas,W, 78_76 ,-0.4
Eastern Washington,W, 81_71 ,15.5
UC Davis,W, 74_61 ,6.8
Stanford,L, 71_59 ,-10.1
Radford,W, 52_41 ,-0
Duquesne,L, 67_65 ,-3.6
Nevada,W, 66_64 ,2.6
San Diego,L, 73_63 ,-7.5
Portland,W, 84_61 ,11.3
BYU,L, 69_59 ,-4.5
Pepperdine,W, 80_67 ,3.3
Loyola Marymount,L, 67_65 ,-0.5
Gonzaga,L, 75_65 ,-7.8
Santa Clara,L, 65_62 ,-3.9
Pepperdine,W, 80_73 ,4.9
Pacific,W, 69_67 ,8.3
Gonzaga,L, 82_73 ,-6.8
Saint Mary's,L, 79_43 ,-12.5
Santa Clara,W, 70_59 ,6.9
Portland,W, 65_63 ,4
BYU,L, 75_73 OT,0.8
Saint Mary's,W, 70_63 ,-2.8
Loyola Marymount,W, 72_63 ,2.7
Pacific,W, 84_74 ,4.6
San Diego,L, 64_61 ,2.7
Pacific,W, 71_70 OT,-1.1
Gonzaga,L, 88_60 ,-17.2
Colgate,W, 72_68 ,1.6
Utah Valley,W, 78_73 ,7.2
Campbell,W, 65_62 ,3.6
North Texas,W, 72_62 ,11.9
North Texas,L, 69_55 ,-7.4
North Texas,L, 88_77 ,-5.9
