Opponent,Results,Score,PlusMinus
Xavier,L, 101_49 ,-29.4
Lipscomb,L, 77_70 ,-5.3
Marshall,W, 86_83 ,-2
IUPUI,L, 67_61 ,-5.9
Virginia Tech,L, 96_63 ,-19.8
Central Arkansas,L, 82_78 ,-1.8
Alice Lloyd,W, 103_56 ,-
Northern Kentucky,L, 86_49 ,-9.8
Ky. Christian,W, 85_57 ,-
Central Arkansas,W, 98_94 OT,8.8
Butler,L, 85_69 ,-8.6
Tennessee Tech,L, 69_67 ,-4.3
Jacksonville St.,L, 76_69 ,3.3
Eastern Illinois,L, 61_52 ,-7.7
SIU Edwardsville,L, 70_65 ,-7.4
Southeast Missouri St.,L, 78_75 ,-6.3
Tennessee Martin,W, 71_67 ,2.3
Jacksonville St.,L, 58_57 ,0.7
Tennessee Tech,W, 74_55 ,8.4
Murray St.,L, 87_81 ,-6.6
Austin Peay,L, 92_76 ,-13.4
Tennessee St.,L, 61_58 ,0.3
Belmont,L, 83_73 ,-9.7
Southeast Missouri St.,L, 78_62 ,-3.3
Eastern Kentucky,L, 75_73 ,-1.8
Tennessee St.,L, 83_74 ,-6.4
Belmont,L, 108_65 ,-15
Tennessee Martin,W, 70_53 ,3
Eastern Kentucky,W, 70_66 ,-1.5
