Opponent,Results,Score,PlusMinus
UNC Greensboro,W, 60_48 ,7.6
Austin Peay,W, 93_49 ,22.8
VCU,W, 76_67 ,6.2
Monmouth,W, 73_53 ,10.8
Vanderbilt,W, 68_42 ,19.5
Rhode Island,W, 70_55 ,5.1
Wisconsin,W, 49_37 ,7.6
Lehigh,W, 75_54 ,12.2
West Virginia,L, 68_61 ,-2.8
Davidson,W, 80_60 ,3.8
Savannah St.,W, 78_47 ,19.3
Hampton,W, 82_48 ,8.1
Boston College,W, 59_58 ,3.7
Virginia Tech,W, 78_52 ,10.5
North Carolina,W, 61_49 ,5.1
Syracuse,W, 68_61 ,2.9
North Carolina St.,W, 68_51 ,11
Georgia Tech,W, 64_48 ,8.1
Wake Forest,W, 59_49 ,1.8
Clemson,W, 61_36 ,3.9
Duke,W, 65_63 ,3.7
Louisville,W, 74_64 ,5.1
Syracuse,W, 59_44 ,8.8
Florida St.,W, 59_55 ,-3.7
Virginia Tech,L, 61_60 OT,-1.8
Miami FL,W, 59_50 ,7
Georgia Tech,W, 65_54 ,3.6
Pittsburgh,W, 66_37 ,16.3
Louisville,W, 67_66 ,-6.9
Notre Dame,W, 62_57 ,3.4
Louisville,W, 75_58 ,7.6
Clemson,W, 64_58 ,4.2
North Carolina,W, 71_63 ,4.5
UMBC,L, 74_54 ,-4.8
