Opponent,Results,Score,PlusMinus
DePaul,W, 72_58 ,5.7
Mount St. Mary's,W, 88_62 ,9.1
Chicago St.,W, 105_66 ,19
Chaminade,W, 83_56 ,-
LSU,W, 92_53 ,14.2
Wichita St.,W, 67_66 ,-7
Michigan St.,L, 81_63 ,-13
St. Francis NY,W, 71_53 ,10.4
Ball St.,L, 80_77 ,-2.2
Delaware,W, 92_68 ,8.6
Indiana,L, 80_77 OT,4.1
Dartmouth,W, 97_87 ,5.8
Southeastern Louisiana,W, 86_50 ,10.6
Georgia Tech,W, 68_59 ,1.4
North Carolina St.,W, 88_58 ,10.8
Syracuse,W, 51_49 ,-4.3
Georgia Tech,L, 60_53 ,-4.2
North Carolina,L, 69_68 ,-0.4
Louisville,L, 82_78 2OT,0.1
Clemson,L, 67_58 ,-5.9
Virginia Tech,L, 80_75 ,-6.4
Duke,L, 88_66 ,-8.2
North Carolina St.,L, 76_58 ,-14.3
Boston College,W, 96_85 ,7.5
Florida St.,W, 84_69 ,5.3
North Carolina,L, 83_66 ,-4.8
Boston College,W, 84_67 ,14.1
Miami FL,L, 77_74 ,-2.9
Wake Forest,W, 76_71 ,-2.9
Pittsburgh,W, 73_56 ,12.3
Virginia,L, 62_57 ,-3.4
Pittsburgh,W, 67_64 ,7.9
Virginia Tech,W, 71_65 ,-7.1
Duke,L, 88_70 ,-8.5
Hampton,W, 84_63 ,12.3
Penn St.,L, 73_63 ,-6.8
