Opponent,Results,Score,PlusMinus
San Francisco,W, 83_71 ,1.9
San Francisco St.,W, 95_70 ,-
Oregon St.,L, 89_81 ,-6.7
West Virginia,L, 91_62 ,-10.6
Missouri,L, 95_58 ,-16.4
Oregon St.,W, 74_69 ,1.3
Nebraska,L, 85_80 ,-11.3
Arizona,L, 91_56 ,-15.2
Fresno St.,L, 106_70 ,-21.2
Stanford,W, 76_68 ,-0.4
Southern Utah,L, 94_89 ,-3.1
Pepperdine,W, 78_71 ,3.9
Eastern Michigan,L, 85_80 ,-0.1
Michigan St.,L, 102_60 ,-13.1
Colorado St.,L, 68_66 ,-2.5
Texas A&M Intl,W, 77_59 ,-
Hawaii,W, 89_81 ,5.9
UC Irvine,L, 86_73 ,-13.9
Cal St. Northridge,W, 80_70 ,3.3
UC Riverside,W, 75_68 ,8.6
UC Davis,L, 84_75 ,-4.5
Cal St. Fullerton,W, 81_73 ,13.8
Cal Poly,W, 87_71 ,10.5
Cal St. Northridge,W, 70_66 ,4.1
UC Irvine,L, 75_68 ,2.7
UC Davis,L, 105_104 2OT,0.7
Cal Poly,W, 73_54 ,5.8
UC Santa Barbara,L, 80_70 ,-12
Hawaii,L, 74_63 ,-6.2
Cal St. Fullerton,L, 81_71 ,-4.7
UC Santa Barbara,W, 70_69 ,4.7
UC Riverside,W, 77_59 ,12.7
Cal St. Fullerton,L, 76_74 ,0.7
