Opponent,Results,Score,PlusMinus
Penn St.,L, 86_75 ,-7.5
Columbia International,W, 108_44 ,-
UNC Wilmington,L, 88_84 ,-2.7
Johnson & Wales (NC),W, 98_53 ,-
Abilene Christian,L, 85_80 OT,-4.8
Bowling Green,L, 78_72 ,-6.4
USC Upstate,W, 93_74 ,4.5
Stetson,W, 85_78 ,7.1
East Carolina,L, 69_66 ,5.2
The Citadel,W, 87_77 ,9.4
Saint Louis,L, 74_66 ,0.3
Allen,W, 91_62 ,-
UNC Asheville,L, 85_79 ,-2
Gardner Webb,L, 82_80 OT,7.2
Winthrop,W, 88_77 ,6.3
Presbyterian,W, 83_79 ,0.1
High Point,W, 65_64 ,-2.4
Longwood,L, 76_62 ,-5
Charleston Southern,W, 62_47 ,11.5
Radford,W, 59_56 ,-1.5
Liberty,W, 94_85 ,8.4
Winthrop,L, 75_64 ,-5.4
UNC Asheville,L, 64_57 ,-5.7
High Point,L, 67_56 ,-2.6
Gardner Webb,W, 78_70 ,1.6
Longwood,W, 88_54 ,19.6
Radford,L, 72_53 ,-12.4
Liberty,W, 79_69 ,4.3
Charleston Southern,L, 72_68 ,-5.5
Presbyterian,W, 72_56 ,10.1
Liberty,L, 73_59 ,-8.5
Miami OH,W, 97_87 ,3.3
New Orleans,W, 71_69 ,-2.1
San Francisco,L, 65_62 ,-3.6
