Opponent,Results,Score,PlusMinus
Kennesaw St.,W, 82_64 ,17.2
Princeton,W, 85_75 ,6.3
Maryland,L, 79_65 ,-5.6
Furman,W, 82_65 ,7.6
Texas,L, 61_48 ,-3.8
Portland St.,W, 71_69 ,4.2
Ohio St.,W, 67_66 OT,-5.3
Saint Louis,W, 75_45 ,20.8
Utah,W, 81_69 ,3.7
Youngstown St.,W, 95_67 ,16.3
Purdue,L, 82_67 ,-13.3
Morehead St.,W, 85_69 ,8.6
Western Illinois,W, 107_46 ,22.1
Georgetown,W, 91_89 2OT,-7.7
Villanova,W, 101_93 ,7.1
Xavier,L, 86_79 ,-7.1
Seton Hall,L, 90_87 ,3
Creighton,L, 85_74 ,-10
Marquette,W, 94_83 ,4.5
Providence,L, 70_60 ,-0.3
DePaul,W, 79_67 ,11.8
St. John's,W, 70_45 ,16.7
Marquette,W, 92_72 ,11.1
DePaul,W, 80_57 ,9.5
Xavier,L, 98_93 OT,-4.4
Villanova,L, 86_75 ,0.5
Georgetown,L, 87_83 ,-6.6
Providence,W, 69_54 ,2.5
Creighton,W, 93_70 ,11.5
St. John's,L, 75_68 2OT,-1.6
Seton Hall,L, 77_70 ,-3.3
Seton Hall,W, 75_74 ,-5
Villanova,L, 87_68 ,-17.5
Arkansas,W, 79_62 ,8.4
Purdue,L, 76_73 ,-1.1
