Opponent,Results,Score,PlusMinus
Kent St.,L, 111_78 ,-4.8
Franciscan,W, 134_46 ,-
Canisius,L, 104_84 ,-10.8
Westminster (PA),W, 91_83 ,-
Northern Colorado,L, 80_67 ,-7.7
Southern Miss,L, 71_64 ,-0.5
South Dakota,L, 81_53 ,-14
Robert Morris,L, 81_74 ,-2.4
DePaul,L, 89_73 ,-12.5
Butler,L, 95_67 ,-16.3
Idaho St.,L, 86_62 ,-11.7
Utah St.,L, 91_74 ,-3.4
Indiana,L, 79_51 ,-9
Cleveland St.,W, 80_77 ,7.6
Milwaukee,W, 72_63 ,4.4
Green Bay,W, 85_74 ,1
Oakland,L, 95_82 ,-10.9
Detroit,L, 93_91 ,2.2
Wright St.,L, 77_67 ,-1.8
Illinois Chicago,L, 92_78 ,-3.7
IUPUI,W, 85_62 ,12.1
Milwaukee,L, 66_55 ,-3.3
Green Bay,L, 85_67 ,-10.8
Northern Kentucky,L, 95_85 ,-1
Wright St.,L, 83_57 ,-9.9
Illinois Chicago,L, 100_75 ,-11.2
IUPUI,W, 84_80 ,8.2
Oakland,W, 75_73 ,-2.3
Detroit,L, 94_84 ,-4.8
Northern Kentucky,L, 70_51 ,-5
Cleveland St.,L, 99_94 2OT,0.6
Cleveland St.,L, 72_71 ,-4.1
