Opponent,Results,Score,PlusMinus
Wake Forest,W, 85_83 ,-4.6
Cal St. Bakersfield,W, 77_53 ,13.6
Bluefield State,W, 120_52 ,-
Missouri St.,W, 74_73 ,5.8
UMKC,W, 78_75 ,0.3
Towson,L, 70_67 ,-4.4
Bradley,L, 62_57 ,-1.8
Tennessee Wesleyan,W, 97_61 ,-
Savannah St.,W, 102_91 ,4.7
George Mason,W, 74_51 ,10.1
Cal St. Bakersfield,L, 55_53 ,-2.3
Kennesaw St.,W, 78_69 ,7.7
East Tennessee St.,L, 79_59 ,-10.1
Troy,W, 86_80 ,-2.3
South Alabama,L, 69_67 ,-3.7
Arkansas St.,W, 80_49 ,16.4
Little Rock,W, 72_69 ,3.6
Coastal Carolina,W, 77_66 ,5.9
Appalachian St.,W, 60_59 ,-4
Georgia St.,L, 83_66 ,-3.2
Texas St.,L, 62_61 ,-2
UT Arlington,W, 74_59 ,-0.3
Little Rock,W, 67_61 ,-2
Arkansas St.,L, 91_89 ,-0.7
Louisiana Monroe,L, 66_64 OT,-0.8
Louisiana Lafayette,L, 102_91 ,-8.6
Georgia St.,W, 85_80 ,8.4
UT Arlington,L, 83_63 ,-5.6
Texas St.,W, 81_77 ,0.7
South Alabama,W, 81_74 ,3
Troy,W, 89_83 ,6.2
Louisiana Monroe,W, 63_55 ,5.5
Georgia St.,L, 73_67 ,-9.9
