Opponent,Results,Score,PlusMinus
Delaware,L, 76_63 ,-16.7
Jacksonville St.,L, 94_61 ,-13.9
UAB,W, 63_50 ,10.6
Cincinnati,L, 75_48 ,-19.8
Louisiana Lafayette,L, 82_76 ,1
Georgetown,L, 82_76 ,-1.3
Vermont,L, 71_65 ,-3.3
Wake Forest,L, 82_53 ,-11.8
Old Dominion,L, 79_60 ,-7.3
James Madison,W, 74_71 ,-0.6
Bucknell,L, 86_78 ,2.6
Boston College,L, 78_73 OT,-6.8
Davidson,W, 69_58 ,0.5
Fordham,L, 69_65 OT,-1.1
Saint Louis,L, 69_62 ,-1.1
Dayton,L, 87_81 ,-5.7
George Washington,W, 78_68 ,1.6
VCU,W, 67_52 ,9.1
La Salle,W, 81_74 ,1.1
Duquesne,W, 77_73 OT,5.6
Davidson,W, 66_63 ,0.7
George Mason,L, 79_75 ,-3.6
VCU,W, 77_76 ,-1.2
St. Bonaventure,L, 97_88 ,-3.6
Rhode Island,L, 85_67 ,-7.2
Saint Louis,L, 72_66 ,-2.9
George Washington,L, 103_77 ,-15.6
Saint Joseph's,L, 72_70 ,-4.2
Massachusetts,W, 90_65 ,9
George Mason,W, 93_79 ,8.4
Duquesne,W, 81_68 ,8.8
St. Bonaventure,L, 83_77 ,-4.1
