Opponent,Results,Score,PlusMinus
Providence,L, 84_55 ,-11.3
Arlington Baptist,W, 108_67 ,-
Belmont,L, 93_88 ,-12
Detroit,L, 116_109 OT,-2.9
Virginia Tech,L, 99_73 ,-5.4
Oklahoma St.,L, 101_74 ,-12.7
Dallas Christian,W, 96_66 ,-
Texas St.,W, 71_52 ,7.8
Saint Peter's,L, 76_74 ,-1.8
UTSA,L, 87_71 ,-4.2
Barclay,W, 100_65 ,-
Michigan St.,L, 107_62 ,-16.4
Vanderbilt,L, 81_48 ,-13.1
Lamar,L, 86_68 ,-9.5
New Orleans,L, 64_57 ,0
Nicholls St.,L, 72_71 ,-0.5
Abilene Christian,L, 82_74 ,-1
Sam Houston St.,L, 81_68 ,-8.2
Southeastern Louisiana,L, 85_69 ,-3.3
McNeese St.,L, 86_81 ,-1.4
Incarnate Word,W, 102_86 ,6
Texas A&M Corpus Chris,L, 79_69 OT,-8
Stephen F. Austin,L, 102_82 ,-8.9
Central Arkansas,L, 100_80 ,-7.9
Nicholls St.,L, 94_67 ,-7.9
Northwestern St.,W, 77_70 ,-3.4
Sam Houston St.,L, 86_78 ,4.5
Lamar,L, 87_73 ,-4.4
McNeese St.,L, 88_79 ,0.3
Incarnate Word,L, 83_71 ,-1.1
Texas A&M Corpus Chris,L, 92_87 ,3.7
