Opponent,Results,Score,PlusMinus
Virginia Tech,L, 111_79 ,-10.1
Michigan-Dearborn,W, 105_82 ,-
Seattle,L, 102_71 ,-6.5
Houston Baptist,W, 116_109 OT,2.9
Saint Louis,W, 72_70 ,-2.2
Siena Heights,W, 131_69 ,-
Fort Wayne,L, 91_82 ,-4.6
UCLA,L, 106_73 ,-15.3
Toledo,L, 89_86 ,-2.5
Western Michigan,L, 87_79 ,0.4
Michigan,L, 90_58 ,-20.3
East Tennessee St.,L, 81_73 ,-3.3
Murray St.,L, 81_72 ,-5.1
Green Bay,L, 95_83 ,-3.3
Milwaukee,L, 87_79 ,-1.6
Wright St.,L, 80_73 ,-6.4
Northern Kentucky,L, 56_54 ,-1.1
Cleveland St.,W, 85_84 ,-3.2
Youngstown St.,W, 93_91 ,-2.2
IUPUI,L, 81_66 ,-12
Oakland,L, 92_86 ,-12.1
Wright St.,L, 87_55 ,-16
Northern Kentucky,L, 72_44 ,-12.7
IUPUI,W, 74_60 ,11.3
Illinois Chicago,L, 78_69 ,-4.3
Oakland,L, 87_78 ,-2.3
Cleveland St.,L, 75_72 ,-6
Youngstown St.,W, 94_84 ,4.8
Illinois Chicago,L, 94_87 ,-1.9
Milwaukee,L, 72_49 ,-9.8
Green Bay,L, 107_97 ,-15.4
Green Bay,L, 93_81 ,-9.7
