Opponent,Results,Score,PlusMinus
Central Arkansas,W, 107_66 ,15.1
Texas A&M Corpus Chris,W, 70_46 ,5.6
Alcorn St.,W, 78_61 ,15.4
Wisconsin,W, 70_65 ,9
Creighton,W, 65_59 ,-4.5
Xavier,L, 76_63 ,-6.7
Wichita St.,L, 69_62 ,-2.1
Sam Houston St.,W, 84_56 ,13.5
Randall,W, 105_82 ,-
Texas Southern,W, 99_68 ,10.3
Savannah St.,W, 118_86 ,16.1
Southern,W, 80_60 ,8.3
Texas Tech,L, 77_53 ,-13.8
TCU,L, 81_78 OT,-3.4
Texas,W, 69_60 ,0.8
West Virginia,L, 57_54 ,1.4
Iowa St.,L, 75_65 ,-1.6
Oklahoma St.,W, 76_60 ,4.7
Kansas,L, 70_67 ,-6.5
Kansas St.,L, 90_83 ,-9.7
Florida,L, 81_60 ,-11.6
Oklahoma,L, 98_96 ,-2.4
Iowa St.,W, 81_67 ,5.1
Oklahoma St.,W, 67_56 ,4.4
Kansas,W, 80_64 ,4.9
Texas,W, 74_73 2OT,3.1
Texas Tech,W, 59_57 ,1.3
West Virginia,L, 71_60 ,-14.6
TCU,L, 82_72 ,-3.8
Oklahoma,W, 87_64 ,11.6
Kansas St.,L, 77_67 ,-6
West Virginia,L, 78_65 ,-4.5
Wagner,W, 80_59 ,10.6
Mississippi St.,L, 78_77 ,-6
