Opponent,Results,Score,PlusMinus
Oregon St.,L, 99_82 ,-14.4
Boise St.,L, 90_69 ,-8
San Jose St.,W, 81_69 ,8.5
Benedictine Mesa,W, 85_68 ,-
UNLV,L, 101_82 ,-6.4
Pepperdine,W, 88_82 ,3.3
San Diego Christian,W, 87_68 ,-
Long Beach St.,W, 94_89 ,3.1
Michigan St.,L, 88_63 ,-8.6
Central Michigan,W, 86_80 ,6.4
Iowa,L, 92_64 ,-15.3
Montana St.,L, 104_99 ,-4
Montana,L, 79_49 ,-15.1
Idaho St.,L, 93_78 ,-6.3
Weber St.,L, 92_76 ,-7.1
Northern Arizona,W, 81_75 ,4.6
Idaho,L, 80_76 ,-7.6
Eastern Washington,W, 66_62 OT,1.7
Montana,L, 71_47 ,-5.5
Montana St.,L, 69_66 ,-0.8
Weber St.,L, 90_80 ,-1.8
Idaho St.,W, 84_80 ,-1.9
Northern Arizona,W, 63_54 ,3.1
North Dakota,L, 61_57 ,2.7
Northern Colorado,L, 97_80 ,-5.6
Portland St.,L, 96_91 OT,4.4
Sacramento St.,W, 77_74 ,1.7
Eastern Washington,L, 74_51 ,-17
Idaho,L, 78_76 ,-2.6
Idaho St.,W, 76_68 ,3.2
Idaho,W, 92_78 ,4.6
Eastern Washington,L, 82_70 ,-9
