Opponent,Results,Score,PlusMinus
Towson,W, 57_54 ,3.5
James Madison,W, 69_53 ,5.5
Temple,L, 76_65 ,-8.6
Indiana St.,W, 62_44 ,7.6
Dayton,W, 75_67 ,7.3
William & Mary,L, 79_77 ,2
Maryland Eastern Shore,W, 83_44 ,15.4
VCU,L, 82_75 ,-0.1
Richmond,W, 79_60 ,7.3
Bowling Green,W, 88_46 ,13.7
Fairfield,W, 82_77 OT,0.7
Norfolk St.,W, 61_50 ,1.8
Charlotte,W, 89_58 ,16.8
Rice,W, 82_75 OT,3.5
North Texas,W, 63_60 ,6
Western Kentucky,L, 75_68 ,-4
Marshall,W, 82_76 ,9.2
FIU,W, 64_54 ,3
Florida Atlantic,W, 73_62 ,6.8
Charlotte,W, 88_66 ,10.4
Middle Tennessee,L, 66_59 ,-2.3
UAB,W, 65_60 ,-0.6
Southern Miss,W, 68_63 ,-4.4
Louisiana Tech,W, 82_69 ,12
UTSA,W, 100_62 ,15.3
UTEP,W, 82_33 ,14.1
Marshall,W, 84_79 ,2.9
Western Kentucky,L, 88_66 ,-15.5
Florida Atlantic,W, 69_64 ,6.7
FIU,W, 79_53 ,8.8
Louisiana Tech,W, 62_58 ,0.2
Western Kentucky,L, 57_49 ,-2.4
