Opponent,Results,Score,PlusMinus
Quinnipiac,L, 78_77 ,-4.5
Emerson,W, 78_43 ,-
Albany,L, 91_73 ,-8.5
Loyola MD,W, 64_63 ,-3.2
Canisius,L, 73_60 ,-5.6
Sacred Heart,L, 79_73 ,-7.8
Maine,W, 73_66 ,3.7
Illinois Chicago,L, 76_60 ,-3
Notre Dame,L, 97_87 ,-5.8
Bryant,W, 75_58 ,7.8
New Hampshire,L, 83_66 ,-11.7
Harvard,L, 61_51 ,-5
Vermont,L, 91_78 ,-8.9
Boston College,L, 86_72 ,-7.9
Harvard,L, 62_57 OT,-6.8
Brown,L, 64_62 ,-7.4
Yale,L, 74_64 ,-3
Cornell,L, 86_85 ,-2.6
Columbia,L, 77_74 ,-5.5
Penn,L, 64_61 ,-0.3
Princeton,W, 72_56 ,-1.2
Yale,L, 77_65 ,-9.6
Brown,W, 66_63 ,3.6
Penn,L, 74_46 ,-13.2
Princeton,L, 64_47 ,-10.9
Columbia,W, 80_78 ,9.3
Cornell,L, 86_75 ,-7.1
