Opponent,Results,Score,PlusMinus
Lehigh,L, 84_76 OT,-6
UMass Lowell,L, 76_73 ,-3.7
Army,L, 94_73 ,-3.1
West Virginia,L, 84_78 ,-6.6
Nebraska,L, 84_59 ,-13.2
Oregon St.,L, 65_46 ,-6.9
The Citadel,W, 100_91 ,-5.6
Army,L, 82_75 ,-8.3
Colgate,W, 78_76 ,6.2
Stetson,L, 79_76 ,-3.2
Murray St.,L, 100_63 ,-11.3
Brown,L, 90_69 ,-9.3
Siena,W, 63_58 ,5.2
Manhattan,L, 101_96 OT,5.7
Niagara,L, 86_70 ,-1
Quinnipiac,L, 80_79 OT,0.2
Fairfield,W, 95_89 OT,4.9
Siena,L, 68_65 ,-2.3
Rider,L, 60_57 ,-5.4
Quinnipiac,L, 85_77 ,0.2
Monmouth,L, 91_78 ,-6.6
Manhattan,W, 62_59 ,-2.4
Canisius,L, 73_67 ,1.4
Iona,L, 98_64 ,-19.6
Saint Peter's,L, 70_66 ,2.8
Rider,L, 89_79 ,10.6
Fairfield,L, 83_79 ,-4.8
Saint Peter's,W, 69_51 ,-1.1
Niagara,L, 100_76 ,-0.4
Canisius,L, 98_74 ,-5.9
Fairfield,L, 71_57 ,-14.6
