Opponent,Results,Score,PlusMinus
Tennessee,L, 88_53 ,-25.3
Johnson (TN),W, 107_87 ,-
North Carolina St.,L, 86_68 ,-1.9
VMI,L, 78_58 ,-10
Charlotte,L, 83_74 ,-1.6
Nicholls St.,L, 76_64 ,-8.6
Chicago St.,W, 75_73 ,2.2
UNC Greensboro,W, 74_72 ,-3.4
North Carolina A&T,W, 73_70 ,-1
South Carolina St.,W, 88_77 ,7.6
Toccoa Falls,W, 104_35 ,-
Virginia Tech,L, 63_55 ,-1.4
Piedmont,W, 77_60 ,-
Radford,L, 78_62 ,-6.3
Longwood,W, 78_65 ,3.6
Liberty,L, 60_48 ,-2.3
Campbell,L, 83_79 ,-0.1
UNC Asheville,L, 76_56 ,-13.5
High Point,L, 73_49 ,-12.3
Gardner Webb,L, 61_53 ,-9.8
Winthrop,L, 81_68 ,-3.6
Charleston Southern,W, 57_49 ,3.5
Liberty,L, 81_66 ,-13.1
Longwood,W, 67_62 ,-0.1
UNC Asheville,L, 75_61 ,-6
Winthrop,L, 63_49 ,-5.1
Charleston Southern,L, 64_54 ,-1.3
High Point,W, 69_62 ,-0.2
Radford,L, 74_68 OT,0.9
Gardner Webb,L, 78_63 ,-15.4
Campbell,L, 72_56 ,-10.1
Charleston Southern,L, 68_51 ,-9.3
