Opponent,Results,Score,PlusMinus
Montana St.,L, 89_80 OT,-3.5
Oklahoma,L, 108_89 ,-10.4
New Mexico,L, 103_71 ,-5.7
Louisville,L, 87_78 ,-9.5
TCU,L, 99_66 ,-19.1
Tennessee Tech,L, 86_85 ,-1.9
Jackson St.,L, 75_73 OT,0.4
Drake,W, 75_73 ,1.9
Washington,L, 86_73 ,-3.5
UC Santa Barbara,L, 77_70 ,-4
Drake,L, 93_74 ,-5.6
Arkansas St.,W, 77_74 ,5.7
Cornell College,W, 99_58 ,-
Kansas,L, 109_64 ,-16.8
Montana St.,W, 84_71 ,9.9
Oral Roberts,L, 93_74 ,-10.8
Doane,W, 100_60 ,-
South Dakota St.,L, 101_88 ,-13
Western Illinois,W, 87_66 ,12.5
Fort Wayne,L, 82_78 ,-2.9
Denver,W, 86_80 2OT,0.6
South Dakota,L, 85_71 ,-11.6
North Dakota St.,L, 73_58 ,-8.7
South Dakota St.,L, 80_60 ,-12.8
Western Illinois,W, 71_68 ,-1.3
Fort Wayne,W, 90_85 ,-4.8
Denver,L, 94_78 ,-9.6
South Dakota,L, 79_64 ,-11.1
Oral Roberts,L, 83_75 ,-3.4
North Dakota St.,L, 84_62 ,-11.3
South Dakota,L, 87_73 ,-15.5
