Opponent,Results,Score,PlusMinus
Mount St. Mary's,W, 80_59 ,16.7
Purdue,L, 86_71 ,-5.3
VCU,W, 94_83 ,3.8
Wichita St.,L, 80_66 ,-4.8
LSU,W, 94_84 ,6.7
Eastern Illinois,W, 86_83 OT,-2.3
Chicago St.,W, 95_69 ,10
Georgia,L, 73_66 ,-1.1
Vermont,W, 91_81 ,4.9
Wisconsin,W, 82_63 ,11.2
Northern Illinois,W, 79_70 ,4.5
American,W, 92_51 ,14.8
Xavier,L, 91_87 ,-1.3
Georgetown,W, 74_65 ,6.9
Providence,W, 95_90 OT,0.4
Villanova,L, 100_90 ,-9.8
Seton Hall,W, 84_64 ,6.7
Butler,L, 94_83 ,-4.5
DePaul,W, 70_52 ,12.1
Xavier,L, 89_70 ,-13.5
Villanova,L, 85_82 ,-4.9
Butler,L, 92_72 ,-11.1
Providence,L, 77_75 ,-0.3
Seton Hall,W, 88_85 ,4.1
St. John's,L, 86_78 ,-2.4
Creighton,W, 90_86 ,-3.5
St. John's,W, 85_73 ,7.8
DePaul,L, 70_62 ,-1.5
Georgetown,W, 90_86 OT,-0.6
Creighton,W, 85_81 ,-1.6
DePaul,W, 72_69 ,5.9
Villanova,L, 94_70 ,-6.8
Harvard,W, 67_60 ,6.9
Oregon,W, 101_92 ,14.3
Penn St.,L, 85_80 ,-6.6
