Opponent,Results,Score,PlusMinus
Johnson & Wales (RI),W, 106_78 ,-
Quinnipiac,W, 79_72 ,10.1
St. Francis NY,L, 77_74 ,-3
Stony Brook,L, 77_64 ,-3.5
LIU Brooklyn,W, 94_86 ,4
Bryant,W, 81_67 ,3.2
Rhode Island,L, 86_62 ,-13.8
Central Connecticut,L, 68_62 ,3.3
Providence,L, 77_72 OT,4.4
UMass Lowell,W, 89_75 ,6.3
Marist,W, 90_69 ,9.3
Northwestern,L, 95_73 ,-3.9
NJIT,W, 70_69 ,-1.8
Yale,L, 78_72 ,-6
Yale,W, 81_80 ,-0.9
Dartmouth,W, 64_62 ,7.4
Harvard,L, 86_77 ,-7.5
Penn,L, 95_90 OT,1.4
Princeton,W, 102_100 OT,-1.7
Cornell,L, 78_60 ,-13.4
Columbia,W, 91_88 OT,0.2
Harvard,L, 65_58 ,-2.8
Dartmouth,L, 66_63 ,-3.6
Columbia,L, 89_82 ,-2.4
Cornell,L, 73_68 ,-1.5
Princeton,L, 78_63 ,-7.5
Penn,L, 99_93 ,-12.2
