Opponent,Results,Score,PlusMinus
North Carolina,L, 86_69 ,-10.3
Alcorn St.,W, 73_45 ,10.2
Wartburg,W, 72_43 ,-
Chicago St.,W, 82_44 ,18.1
SMU,W, 61_58 ,4.8
North Carolina St.,W, 64_60 ,0.7
Villanova,L, 64_50 ,-5.1
UNLV,W, 77_68 OT,1.8
UT Arlington,W, 62_58 ,1.9
Dubuque,W, 80_47 ,-
Iowa St.,L, 76_65 ,-0.4
Xavier,L, 77_67 ,-1.5
Southern Illinois,L, 56_53 ,-0.4
Bradley,L, 72_53 ,-5.4
Missouri St.,L, 62_55 ,-6.8
Loyola Chicago,L, 56_50 ,0.7
Indiana St.,L, 69_67 ,1.7
Valparaiso,W, 81_76 ,11.8
Drake,W, 68_54 ,-1
Southern Illinois,L, 64_53 ,-5.8
Illinois St.,W, 83_72 ,15.8
Loyola Chicago,L, 70_47 ,-5.5
Evansville,L, 57_49 ,-4.1
Indiana St.,L, 77_66 ,-4
Bradley,W, 74_65 ,1.9
Drake,L, 71_64 ,-6
Evansville,W, 47_41 ,4.6
Illinois St.,L, 79_75 ,-0.8
Valparaiso,W, 68_63 ,4.4
Missouri St.,W, 71_56 ,6.7
Evansville,W, 60_50 ,7.2
Loyola Chicago,L, 54_50 ,-0.2
