Opponent,Results,Score,PlusMinus
San Jose St.,W, 81_64 ,14.4
Robert Morris,W, 65_53 ,2.2
Norfolk St.,W, 71_62 ,10.8
Little Rock,W, 66_52 ,11.7
Grand Canyon,W, 72_62 ,1.6
San Diego St.,L, 66_57 ,-7.9
UC Santa Barbara,L, 67_57 ,-2.7
New Mexico St.,W, 65_60 ,1.1
Northern Arizona,W, 79_51 ,18.3
Colorado,W, 69_59 ,6.3
North Texas,L, 86_83 OT,-1.4
Life Pacific,W, 94_51 ,-
San Francisco,W, 73_63 ,7.5
Pepperdine,W, 74_66 ,5.3
Portland,W, 81_74 OT,3.6
Saint Mary's,L, 70_63 ,1.6
Pacific,L, 74_70 ,-1.1
Loyola Marymount,W, 75_71 ,6.1
Portland,L, 55_49 ,-3.8
BYU,L, 74_58 ,-4.3
Santa Clara,W, 66_58 ,5.1
Loyola Marymount,W, 89_82 ,12.3
Gonzaga,L, 69_59 ,-3.5
Saint Mary's,L, 65_62 ,-6.4
Pepperdine,W, 68_66 ,-2.1
Santa Clara,L, 70_64 ,2.9
Pacific,L, 67_55 ,-3.5
BYU,W, 75_62 ,8
Gonzaga,L, 77_72 ,0.3
San Francisco,W, 64_61 ,-2.7
BYU,L, 85_79 ,-3.5
Hartford,W, 88_72 ,7.3
Portland St.,W, 67_64 ,-3.1
Northern Colorado,L, 86_75 ,0.1
