Opponent,Results,Score,PlusMinus
Oregon,L, 70_54 ,-16.1
East Carolina,L, 76_50 ,-13.4
Cincinnati,L, 97_54 ,-25.8
Cleveland St.,L, 80_56 ,-14.3
Rutgers,L, 64_39 ,-7.8
Central Connecticut,L, 74_71 OT,4.1
Ohio,L, 80_37 ,-22.5
Georgetown,L, 76_60 ,-8.2
Navy,L, 70_53 ,-13.1
Connecticut,L, 72_59 ,-4.8
UMBC,L, 81_74 ,-6
West Virginia,L, 77_38 ,-11.9
Mount St. Mary's,L, 66_53 ,-9.4
Georgia Tech,L, 76_62 ,-0.4
Penn St.,L, 88_43 ,-20
Norfolk St.,L, 75_67 ,-5.7
Savannah St.,L, 80_71 ,-2.2
Florida A&M,W, 79_78 2OT,3.1
North Carolina Central,L, 81_61 ,-7.2
North Carolina A&T,L, 60_47 ,-6.9
Morgan St.,W, 80_73 OT,3.3
South Carolina St.,W, 73_65 ,3.4
Maryland Eastern Shore,W, 71_68 ,-0.4
Hampton,L, 70_59 OT,-0.9
Bethune Cookman,L, 80_60 ,-11.3
South Carolina St.,W, 84_60 ,12.3
Hampton,L, 82_79 ,6.6
Bethune Cookman,L, 89_85 ,0.9
Delaware St.,L, 69_51 ,-5.5
Morgan St.,L, 69_56 ,-11.1
Howard,L, 78_71 ,-3.5
North Carolina Central,L, 60_48 ,-1.1
