Opponent,Results,Score,PlusMinus
Washington,L, 86_82 ,3.9
Vanderbilt,W, 69_60 ,4.1
Middle Tennessee,W, 69_63 ,3.5
Houston Baptist,W, 93_88 ,12
Seattle,W, 90_77 ,6.3
Providence,L, 66_65 ,-0.8
Lipscomb,L, 74_66 ,-5.1
TCU,L, 87_76 ,-11.6
Green Bay,W, 86_75 ,-0.1
Lipscomb,L, 69_54 ,-9.2
Milwaukee,W, 82_63 ,7.5
Pepperdine,W, 79_62 ,9.2
Western Kentucky,W, 75_72 ,4
Southeast Missouri St.,W, 94_72 ,11.8
Tennessee Martin,W, 65_58 ,4.2
Tennessee Tech,W, 80_67 ,5.9
Jacksonville St.,L, 64_60 ,-5.1
SIU Edwardsville,W, 76_61 ,10.3
Eastern Illinois,W, 75_66 ,6.6
Murray St.,W, 79_72 ,2.1
Austin Peay,W, 83_59 ,5.1
Eastern Illinois,W, 81_59 ,14.8
SIU Edwardsville,W, 83_72 ,1.4
Eastern Kentucky,W, 98_63 ,15.8
Morehead St.,W, 83_73 ,9.7
Tennessee St.,L, 64_56 ,-5.2
Tennessee Tech,W, 75_70 ,5.4
Eastern Kentucky,W, 84_73 ,5.5
Morehead St.,W, 108_65 ,15
Jacksonville St.,L, 78_67 ,-2.4
Tennessee St.,W, 84_59 ,12.2
Austin Peay,W, 94_79 ,11.3
Murray St.,L, 68_51 ,-4.3
