Opponent,Results,Score,PlusMinus
Missouri St.,L, 85_80 ,-9.4
Kentucky Wesleyan,W, 83_53 ,-
Nicholls St.,W, 100_86 ,17.1
Villanova,L, 66_58 ,-2.4
Purdue,W, 77_73 ,6.3
SMU,W, 63_61 ,-4
Eastern Kentucky,W, 83_51 ,12.8
Wright St.,W, 78_60 ,9.2
Ohio,L, 89_84 ,-10.3
Wisconsin,L, 81_80 ,-3.3
Indiana St.,W, 81_65 ,12.8
Belmont,L, 75_72 ,-4
Austin Peay,W, 72_53 ,4.9
Louisiana Tech,W, 69_68 ,7.7
Southern Miss,W, 82_66 ,9.8
Marshall,W, 112_87 ,20.7
Old Dominion,W, 75_68 ,4
Charlotte,W, 73_63 ,6.9
UAB,W, 77_69 ,0.7
Middle Tennessee,L, 66_62 ,-2.8
Marshall,W, 85_74 ,2.5
UTEP,W, 72_60 ,2
UTSA,L, 74_63 ,-11.8
Florida Atlantic,W, 75_63 ,1.9
FIU,W, 83_76 ,1.6
North Texas,W, 102_94 OT,0.5
Rice,W, 85_66 ,12.1
Charlotte,W, 93_55 ,9.3
Old Dominion,W, 88_66 ,15.5
Middle Tennessee,L, 82_64 ,-7.8
UAB,L, 101_73 ,-10.3
UAB,W, 98_70 ,7.8
Old Dominion,W, 57_49 ,2.4
Marshall,L, 67_66 ,-3.6
Boston College,W, 79_62 ,5.1
USC,W, 79_75 ,-1
Oklahoma St.,W, 92_84 ,4
Utah,L, 69_64 ,2.7
