Opponent,Results,Score,PlusMinus
Utah,L, 83_62 ,-11.5
Oregon,L, 100_67 ,-9.2
UNLV,L, 98_63 ,-15.4
Eastern Kentucky,W, 80_70 ,7.3
Georgia St.,W, 71_56 ,7.2
UC Santa Barbara,L, 69_66 ,-3.2
New Mexico St.,L, 69_57 ,-8.8
Hawaii,L, 72_60 ,-8
Texas A&M,L, 73_53 ,-9
Tulsa,L, 77_73 ,-6.4
Houston,L, 92_72 ,-2.7
Ohio,L, 84_65 ,-3.4
New Mexico,L, 87_78 ,-6.1
Jarvis Christian,W, 110_80 ,-
Alcorn St.,W, 76_64 ,8
Southern,W, 78_74 ,4.4
Texas Southern,L, 100_94 ,-7.5
Grambling St.,L, 80_71 ,-8.8
Jackson St.,L, 79_71 ,-5.5
Arkansas Pine Bluff,L, 72_66 ,-11.2
Mississippi Valley St.,W, 93_77 ,11.1
Alabama St.,W, 86_80 ,9.3
Alabama A&M,W, 88_67 ,6
Texas Southern,W, 96_82 ,14.3
Grambling St.,L, 90_85 ,1.7
Jackson St.,W, 63_58 OT,1.2
Arkansas Pine Bluff,W, 76_71 OT,1.9
Mississippi Valley St.,L, 76_71 ,3.3
Alabama St.,W, 80_74 ,5.2
Alabama A&M,W, 71_58 ,8.8
Alcorn St.,W, 79_69 ,8.6
Southern,W, 77_69 ,-2.2
Alcorn St.,W, 87_71 ,5.1
Texas Southern,L, 88_74 ,-3.7
