Opponent,Results,Score,PlusMinus
UMBC,W, 78_67 ,-0.5
Louisiana Monroe,W, 83_65 ,3.9
Northwestern St.,W, 81_35 ,19.8
Arkansas Pine Bluff,W, 72_37 ,17.3
Northern Iowa,L, 61_58 ,-4.8
Arizona,W, 66_60 ,0.1
Western Kentucky,L, 63_61 ,4
UT Rio Grande Valley,W, 95_64 ,16.8
USC,W, 72_55 ,0.9
TCU,L, 94_83 ,-4.8
New Orleans,W, 79_66 ,8.2
Boise St.,W, 86_63 ,10.6
Cal Poly,W, 84_64 ,10.9
UCF,W, 56_51 ,5.7
South Florida,W, 79_39 ,11.6
Tulane,L, 73_70 ,4
Cincinnati,L, 76_56 ,-10.4
Temple,L, 66_64 ,-2.5
Wichita St.,W, 83_78 ,4.6
Tulane,W, 73_62 ,0.3
Connecticut,L, 63_52 ,-1.4
East Carolina,W, 86_61 ,10.5
Tulsa,L, 76_67 ,-4.2
Houston,L, 67_58 ,1.2
Cincinnati,L, 76_51 ,-12.4
Memphis,L, 70_67 ,-2.9
UCF,L, 52_37 ,-8.4
East Carolina,W, 77_58 ,15.6
Wichita St.,L, 84_78 ,-6.8
Houston,L, 69_56 ,-9.7
South Florida,L, 65_54 ,-1.4
Connecticut,W, 80_73 ,10.8
Cincinnati,L, 61_51 ,-2.2
