Opponent,Results,Score,PlusMinus
Old Dominion,L, 57_54 ,-3.5
Frostburg St.,W, 89_45 ,-
Loyola MD,W, 95_72 ,15.6
Florida Atlantic,W, 76_52 ,9.8
Penn,W, 79_71 ,1.9
Georgia Southern,W, 70_67 ,4.4
St. Mary's MD,W, 90_57 ,-
La Salle,W, 67_60 ,-1.9
Manhattan,W, 56_55 ,-4.3
Morgan St.,W, 82_78 OT,6.2
UMBC,W, 78_65 ,4.1
Oakland,L, 97_86 ,-14.6
Pittsburgh,L, 63_59 ,3.1
College of Charleston,L, 73_62 ,-3.7
Elon,L, 75_72 ,3.6
UNC Wilmington,W, 89_71 ,7.5
College of Charleston,W, 73_62 ,10
Hofstra,L, 76_73 ,2.7
William & Mary,W, 99_73 ,2
Drexel,W, 90_68 ,7.6
UNC Wilmington,L, 73_71 OT,4.8
William & Mary,W, 96_82 OT,-1.9
Elon,L, 83_76 ,-11.8
Delaware,W, 75_71 ,-2.1
James Madison,L, 79_73 ,1.2
Drexel,W, 94_92 OT,-4.4
Northeastern,L, 77_62 ,-8.8
Delaware,W, 67_65 ,-0.9
James Madison,L, 69_66 ,-2.2
Northeastern,L, 80_75 ,-4.2
Hofstra,L, 91_86 ,-4.1
William & Mary,L, 80_66 ,-9.3
