Opponent,Results,Score,PlusMinus
Carver,W, 90_50 ,-
Rice,W, 75_54 ,12.5
Mississippi,L, 77_72 ,2.5
Eastern Washington,W, 68_50 ,6.9
Prairie View A&M,L, 71_56 ,-7.2
Tulane,W, 70_59 ,5.2
Alabama A&M,W, 63_53 ,3.1
Liberty,L, 77_74 OT,4.9
Montana,W, 71_68 ,5.9
Point,W, 90_70 ,-
Dayton,L, 88_83 OT,-3.4
Massachusetts,W, 71_63 ,-2.1
Chattanooga,W, 71_48 ,15.8
South Alabama,L, 86_64 ,-6.3
Troy,L, 68_66 ,6.4
Little Rock,W, 73_64 ,3.1
Arkansas St.,W, 79_75 ,-0.1
Appalachian St.,W, 71_58 ,7.4
Coastal Carolina,W, 72_58 ,5.5
Georgia Southern,W, 83_66 ,3.2
UT Arlington,W, 81_75 ,-0.6
Texas St.,W, 54_50 ,2.2
Arkansas St.,W, 77_66 ,2.3
Little Rock,W, 81_51 ,11.7
Louisiana Lafayette,W, 106_92 ,8
Louisiana Monroe,L, 90_82 OT,-7.4
Georgia Southern,L, 85_80 ,-8.4
Texas St.,W, 77_50 ,8.6
UT Arlington,L, 89_81 ,-5.5
Troy,L, 83_70 ,-3.9
South Alabama,W, 90_75 ,6
Troy,W, 73_51 ,13.9
Georgia Southern,W, 73_67 ,9.9
UT Arlington,W, 74_61 ,7.9
Cincinnati,L, 68_53 ,-1.6
