Opponent,Results,Score,PlusMinus
Valley Forge,W, 95_69 ,-
Maryland,L, 96_43 ,-18.5
Georgetown,L, 83_57 ,-18
St. Bonaventure,L, 96_48 ,-16.6
Jackson St.,W, 66_63 ,1.1
Tennessee Tech,L, 90_60 ,-13.9
Old Dominion,L, 83_44 ,-15.4
American,W, 74_70 ,-2.8
Duquesne,L, 86_61 ,-16.1
Liberty,L, 71_49 ,-14.5
Virginia Tech,L, 93_40 ,-19.9
Creighton,L, 87_36 ,-21.4
Iowa St.,L, 55_49 ,-11.3
Drake,L, 81_57 ,-4.9
Central Pennsylvania College,W, 74_69 ,-
Morgan St.,L, 85_82 ,5.4
Hampton,W, 92_83 ,7.4
Bethune Cookman,L, 89_84 ,0.8
Savannah St.,L, 87_59 ,-2.2
South Carolina St.,L, 66_62 ,3
North Carolina A&T,L, 66_64 ,1.5
North Carolina Central,L, 63_60 ,-4.4
Howard,L, 85_75 ,2.9
Coppin St.,L, 71_68 ,0.4
Florida A&M,W, 62_61 ,1.1
Bethune Cookman,L, 87_67 ,-5.8
Howard,L, 84_56 ,-16.4
North Carolina Central,L, 77_49 ,-8.8
North Carolina A&T,L, 78_69 ,-6.3
Norfolk St.,L, 74_63 ,-4.9
Delaware St.,W, 59_47 ,5.4
Norfolk St.,L, 78_68 ,-10.5
