Opponent,Results,Score,PlusMinus
Wilmington (OH),W, 102_38 ,-
Northern Illinois,W, 88_85 2OT,-1.3
Wabash,W, 99_59 ,-
UNC Asheville,W, 77_50 ,14.1
Manhattan,W, 59_53 ,6.8
Coastal Carolina,W, 89_83 ,3.2
UCF,L, 66_53 ,-7.4
Morehead St.,W, 93_71 ,7.8
UMBC,W, 78_60 ,8.1
Cincinnati,L, 78_65 ,-11.4
Eastern Kentucky,L, 76_74 ,-1.1
Miami OH,W, 72_66 ,0.7
Northern Illinois,W, 65_62 ,1.9
IUPUI,W, 92_77 ,11.8
Illinois Chicago,W, 73_58 ,8.3
Oakland,L, 76_74 ,2.6
Detroit,W, 95_73 ,8
Wright St.,W, 68_64 ,0.4
Cleveland St.,W, 91_76 ,10.4
Youngstown St.,W, 82_74 ,3.6
Green Bay,W, 87_65 ,11
Milwaukee,W, 73_60 ,3.9
IUPUI,L, 83_77 ,-2.2
Illinois Chicago,L, 69_67 ,-4.4
Detroit,W, 97_65 ,13.6
Oakland,W, 79_64 ,2.9
Wright St.,L, 81_77 ,3.4
Youngstown St.,W, 76_69 ,3.5
Cleveland St.,L, 83_77 ,-0.1
Milwaukee,W, 65_55 ,-1.1
Green Bay,W, 86_82 ,4.1
Detroit,W, 99_88 ,0.8
Oakland,W, 64_63 ,-2.5
Wright St.,W, 77_66 ,12.8
Texas Tech,L, 72_57 ,-7.9
