Opponent,Results,Score,PlusMinus
Illinois St.,L, 74_66 ,-4
Southeastern College,W, 81_54 ,-
Michigan St.,L, 106_82 ,-15.3
South Dakota St.,W, 84_78 ,-2.9
Toledo,L, 90_62 ,-11.9
Colorado St.,L, 82_74 ,-5.9
UTSA,L, 76_65 ,-2.9
Florida Atlantic,L, 85_68 ,-12.2
FIU,L, 81_80 ,2
Colgate,L, 74_56 ,-9.6
Oral Roberts,W, 96_76 ,4.9
UMBC,W, 76_53 ,7.2
Keiser,W, 87_85 ,-
Florida,L, 77_56 ,-12.6
Mississippi,L, 87_57 ,-13.6
Liberty,L, 81_63 ,-7.7
North Alabama,L, 61_56 ,0
North Florida,L, 87_66 ,-6.6
Kennesaw St.,W, 72_59 ,12.4
Stetson,W, 87_65 ,16.8
Lipscomb,L, 89_81 ,-4.6
North Florida,W, 88_80 ,1.3
NJIT,L, 66_54 ,-5.1
Jacksonville,W, 73_60 ,3
North Alabama,W, 71_64 ,3.5
Liberty,L, 74_67 ,-3.7
NJIT,W, 57_55 ,3.6
Stetson,L, 67_55 ,-8.4
Lipscomb,W, 67_61 ,-1.3
Kennesaw St.,W, 78_56 ,14.7
Jacksonville,W, 77_74 ,6.1
NJIT,L, 83_78 ,-10.4
