Opponent,Results,Score,PlusMinus
Evansville,W, 99_60 ,21
Georgetown,L, 88_80 ,-0.3
Gonzaga,L, 84_78 ,-5.2
Iowa St.,L, 84_68 ,-3.5
Xavier,L, 83_74 ,-4.4
Mississippi Valley St.,W, 86_67 ,8.9
Notre Dame,L, 76_74 ,-2
Nebraska,L, 75_60 ,-9.9
Ohio St.,L, 77_67 ,-3.1
UNLV,W, 77_74 ,6.4
East Tennessee St.,W, 73_55 ,18.3
Missouri,L, 79_63 ,-2.1
Florida Atlantic,L, 73_71 OT,-0.2
Indiana,L, 73_65 ,-2.1
Northwestern,L, 68_66 ,0.3
Michigan,L, 79_69 ,-7.6
Minnesota,W, 95_68 ,14.9
Iowa,L, 95_71 ,-12
Wisconsin,L, 72_60 ,-3.1
Maryland,W, 78_67 ,-3.4
Minnesota,L, 86_75 ,-2.1
Nebraska,W, 71_64 ,6.6
Michigan St.,W, 79_74 ,6.8
Rutgers,W, 99_94 OT,1.8
Ohio St.,W, 63_56 ,2.7
Wisconsin,L, 64_58 ,1.4
Penn St.,L, 83_76 ,-6.1
Purdue,L, 73_56 ,-3.2
Northwestern,W, 81_76 ,8.7
Indiana,L, 92_74 ,-10.4
Penn St.,L, 72_56 ,-3.3
Northwestern,W, 74_69 OT,0.9
Iowa,L, 83_62 ,-10.5
