Opponent,Results,Score,PlusMinus
Wisconsin-Parkside,W, 74_58 ,-
Southeast Missouri St.,W, 68_57 ,6.2
Jacksonville St.,W, 74_65 ,8.5
Illinois Chicago,L, 71_70 ,-3.2
SMU,W, 75_62 ,3.2
Penn St.,W, 59_56 ,2.7
Chicago St.,W, 86_70 ,10.9
IUPUI,L, 85_73 ,-7.9
New Mexico,L, 85_75 ,-3.9
Little Rock,W, 68_62 ,-3.7
Eastern Illinois,L, 73_66 ,-1.5
Georgia Southern,L, 79_74 OT,1.1
Southeastern Louisiana,W, 63_60 ,-2.1
Northern Iowa,L, 65_47 ,-7.3
Indiana St.,L, 65_60 ,-1
Valparaiso,L, 61_50 ,-9.5
Missouri St.,L, 69_64 ,3.5
Drake,L, 69_52 ,-11.9
Southern Illinois,W, 57_54 ,-1.4
Illinois St.,W, 85_68 ,8.6
Missouri St.,L, 55_37 ,-10
Evansville,W, 81_73 ,-0.7
Southern Illinois,L, 72_68 ,2.8
Northern Iowa,W, 79_71 ,4
Indiana St.,W, 96_67 ,20.3
Loyola Chicago,W, 61_54 ,-0.6
Illinois St.,W, 65_59 ,0.1
Drake,L, 77_68 ,-0.9
Evansville,W, 63_61 ,2.6
Valparaiso,W, 67_42 ,8.6
Loyola Chicago,L, 81_68 ,-10.1
Missouri St.,W, 61_58 ,-1.5
Loyola Chicago,W, 53_51 ,1.2
Northern Iowa,W, 57_54 ,-7.8
Michigan St.,L, 76_65 ,-1.2
