Opponent,Results,Score,PlusMinus
Washington Adventist,W, 115_91 ,-
Central Pennsylvania College,W, 99_71 ,-
Regent,W, 108_51 ,-
Massachusetts,W, 68_63 ,8.8
Southern Illinois,L, 83_69 ,-4.2
Little Rock,L, 97_76 ,-13.1
Cal Baptist,W, 86_84 ,-1.1
Appalachian St.,L, 100_86 ,-12.7
American,W, 85_83 ,-0.9
George Washington,L, 70_64 ,-4.4
Fordham,L, 74_67 ,-4
Ball St.,L, 98_71 ,-10.8
Hampton,L, 89_82 ,-0.9
Georgetown,L, 102_67 ,-11.5
Florida A&M,L, 82_72 ,-2.9
Maryland Eastern Shore,W, 79_39 ,15.1
Bethune Cookman,L, 71_63 ,-2.9
Morgan St.,L, 89_86 OT,0.8
South Carolina St.,W, 71_67 OT,6.3
Harvard,L, 84_71 ,-10
Delaware St.,W, 80_74 ,5.7
Maryland Eastern Shore,W, 72_57 ,5.4
Norfolk St.,L, 80_78 ,9.1
Florida A&M,W, 70_66 ,0.4
Bethune Cookman,W, 79_73 ,-2.7
North Carolina A&T,L, 85_81 ,-10.7
North Carolina Central,L, 98_90 ,-4.2
Coppin St.,W, 74_73 ,5
Morgan St.,W, 75_69 ,-0.7
Savannah St.,W, 81_76 ,6.1
Norfolk St.,W, 98_95 ,0
Bethune Cookman,W, 80_71 ,7
Norfolk St.,L, 75_69 ,-3.4
Coastal Carolina,L, 81_72 ,2.9
