Opponent,Results,Score,PlusMinus
Buena Vista,W, 98_52 ,-
Colorado,L, 100_71 ,-8.6
Texas St.,W, 75_69 ,6.9
UMKC,W, 66_63 ,0.5
Boise St.,W, 83_74 ,4.7
North Dakota St.,W, 95_88 ,9.3
Milwaukee,W, 75_61 ,8
Iowa St.,L, 77_68 ,-0.8
SIU Edwardsville,W, 79_66 ,8
Rider,W, 76_58 ,2.8
New Mexico St.,W, 66_63 ,6.8
San Diego,W, 110_103 2OT,-3
McKendree,W, 98_70 ,-
Evansville,L, 82_77 2OT,0.4
Loyola Chicago,L, 85_74 ,-2.6
Southern Illinois,W, 82_70 ,13.9
Northern Iowa,L, 57_54 ,-4.7
Bradley,W, 69_52 ,11.9
Missouri St.,W, 74_63 ,7.4
Evansville,W, 78_66 ,6.3
Valparaiso,W, 70_59 ,3.2
Illinois St.,L, 69_55 ,-4.7
Indiana St.,W, 68_62 ,-3
Loyola Chicago,L, 86_64 ,-8.1
Northern Iowa,W, 83_77 ,2.1
Southern Illinois,W, 72_69 ,6.6
Valparaiso,W, 84_79 ,9.3
Bradley,W, 77_68 ,0.9
Illinois St.,L, 67_60 ,-4
Indiana St.,W, 80_68 ,6.3
Missouri St.,W, 73_62 ,4.5
Illinois St.,W, 78_62 ,11.9
Northern Iowa,L, 60_58 ,1.1
Southern Utah,L, 80_73 OT,1.2
