Opponent,Results,Score,PlusMinus
Lipscomb,L, 86_79 ,-2.7
Little Rock,L, 83_67 ,-5.8
Carver College,W, 92_57 ,-
Fisk University,W, 113_61 ,-
Cal St. Northridge,L, 80_77 ,-6.2
Kentucky,L, 77_62 ,-7.3
Western Kentucky,L, 88_74 ,-6.4
Coppin St.,W, 64_55 ,4.7
North Carolina A&T,L, 78_76 ,-2
Akron,L, 82_60 ,-12.1
Memphis,L, 99_41 ,-23.1
Vanderbilt,L, 95_76 ,-5.6
Tennessee Tech,L, 66_64 ,0.5
Jacksonville St.,L, 69_62 ,-2.8
Eastern Kentucky,W, 82_81 ,-3.6
Morehead St.,L, 74_61 ,-9.3
Tennessee Tech,W, 79_62 ,8
Belmont,L, 92_74 ,-10.2
Austin Peay,L, 89_74 ,-8.3
Murray St.,L, 100_62 ,-25.1
Tennessee Martin,W, 68_67 ,4.9
Southeast Missouri St.,W, 79_50 ,17.7
Morehead St.,W, 81_80 2OT,0.5
Eastern Kentucky,L, 75_65 ,-1
Belmont,L, 77_66 ,-6
Jacksonville St.,L, 84_65 ,-14.5
SIU Edwardsville,L, 85_84 ,-8
Eastern Illinois,W, 75_60 ,7.1
Southeast Missouri St.,L, 89_74 ,-8.6
Tennessee Martin,L, 91_86 ,-3.8
