Opponent,Results,Score,PlusMinus
Toledo,L, 87_86 ,4
Western Michigan,L, 85_77 OT,3.9
UNLV,L, 74_61 ,-11.2
Defiance,W, 91_47 ,-
James Madison,W, 77_69 ,7.3
Oral Roberts,W, 87_76 ,3.8
Northern Illinois,L, 92_72 ,-8.4
Xavier,L, 73_63 ,-4.5
Fairfield,W, 87_86 ,3.6
Northeastern,L, 92_83 ,-7.5
Hartford,L, 87_82 ,-2.2
Georgia,L, 81_69 ,-9.3
Michigan St.,L, 99_69 ,-11.9
Cleveland St.,W, 89_77 ,6.5
Youngstown St.,W, 76_74 ,4.7
Northern Kentucky,W, 76_74 ,-2.6
Wright St.,L, 89_73 ,-10.1
Milwaukee,L, 67_64 ,-6.3
Green Bay,W, 90_78 ,1.7
Detroit,W, 79_73 ,5.8
IUPUI,L, 73_71 ,-1.3
Illinois Chicago,W, 80_67 ,10.3
Youngstown St.,L, 75_74 ,3.5
Cleveland St.,W, 83_68 ,8.7
Wright St.,L, 76_62 ,-3
Northern Kentucky,L, 79_64 ,-2.9
Green Bay,L, 66_54 ,-8
Milwaukee,W, 89_73 ,12.4
Detroit,W, 95_75 ,11.1
Illinois Chicago,W, 86_72 ,4.7
IUPUI,W, 74_63 ,1
Youngstown St.,W, 88_84 ,5
Northern Kentucky,L, 64_63 ,2.5
