Opponent,Results,Score,PlusMinus
York (NE),W, 83_58 ,-
Northern Arizona,W, 90_74 ,6.2
High Point,L, 60_56 ,4.5
Air Force,L, 65_62 ,-6.3
UMBC,W, 58_52 ,1.3
Baylor,L, 63_57 ,3
Cal St. Bakersfield,W, 68_56 ,7.7
Colorado,L, 82_58 ,-12.9
UMKC,L, 65_63 ,2.7
Bellevue,W, 78_52 ,-
Colorado St.,W, 68_63 ,1.7
Kansas,L, 89_53 ,-9.2
Southern Miss,L, 66_60 ,0.3
North Dakota St.,L, 71_65 ,4
Denver,W, 71_70 ,3.1
South Dakota St.,L, 79_61 ,-10.1
Fort Wayne,W, 87_73 ,0.2
Oral Roberts,L, 77_74 ,-3.2
Nebraska Omaha,L, 75_68 ,-2.1
North Dakota,W, 70_56 ,9.5
Western Illinois,L, 65_59 ,1.9
Fort Wayne,L, 102_71 ,-16.8
Nebraska Omaha,L, 107_102 OT,-3.9
Oral Roberts,L, 86_72 ,-5.8
Western Illinois,W, 80_67 ,7.1
Denver,W, 72_45 ,6.6
South Dakota St.,L, 94_89 ,4.5
North Dakota St.,W, 75_65 ,-0.7
North Dakota,W, 78_63 ,3.5
Fort Wayne,L, 96_70 ,-18.1
