Opponent,Results,Score,PlusMinus
Clemson,L, 71_51 ,-15.9
Cincinnati,L, 73_51 ,-12.7
Bowling Green,L, 75_60 ,-7.3
Warren Wilson,W, 123_57 ,-
George Mason,L, 78_63 ,-1.4
Nicholls St.,L, 77_63 ,-8.2
Southern,W, 83_71 ,8
Christendom College,W, 110_51 ,-
McNeese St.,W, 67_66 ,-0.9
Appalachian St.,L, 82_73 ,-2
McNeese St.,L, 77_61 ,0.5
Coastal Carolina,L, 69_65 ,-5.3
Saint Louis,L, 74_65 ,0
Wilberforce,W, 91_44 ,-
Bethune Cookman,W, 68_59 ,4.4
Maryland Eastern Shore,W, 61_48 ,8.5
Delaware St.,W, 71_70 ,3.2
Coppin St.,L, 64_60 ,1.7
Morgan St.,W, 92_64 ,21
North Carolina A&T,L, 51_48 ,-4
Savannah St.,W, 82_78 ,7
Bethune Cookman,L, 74_64 ,-6
Florida A&M,L, 73_57 ,-9.1
Maryland Eastern Shore,W, 78_53 ,11
Delaware St.,W, 87_52 ,15.4
Norfolk St.,L, 75_71 OT,2.2
Howard,W, 98_90 ,4.2
Savannah St.,W, 78_69 ,2
South Carolina St.,W, 72_62 ,11.3
North Carolina A&T,L, 74_52 ,-6.4
Delaware St.,W, 75_57 ,10.7
North Carolina A&T,W, 65_63 ,0.4
Norfolk St.,W, 50_47 ,-0.6
North Dakota St.,L, 78_74 ,-2.2
