Opponent,Results,Score,PlusMinus
Maryland,L, 73_67 ,-8.8
Saint Peter's,W, 78_75 OT,6.3
Chestnut Hill,W, 100_62 ,-
Cornell,W, 73_56 ,8.4
Wilmington (DE),W, 70_40 ,-
UNC Greensboro,L, 84_65 ,-6.8
Louisiana Tech,W, 75_71 ,1.6
Maryland Eastern Shore,W, 71_62 ,4.4
Columbia,W, 87_86 2OT,1.6
Navy,L, 80_65 ,-3.7
St. Francis PA,W, 88_83 ,1.2
Stony Brook,L, 74_68 ,-2.8
Delaware St.,L, 73_71 ,-2.2
Hofstra,L, 91_46 ,-22.5
Northeastern,W, 82_80 2OT,-2.6
William & Mary,W, 58_56 ,-4.8
Elon,W, 77_65 ,5.8
UNC Wilmington,W, 82_69 ,8.5
College of Charleston,L, 71_58 ,-10.2
James Madison,W, 76_69 ,8.4
Towson,L, 64_63 ,7.9
Drexel,W, 76_75 ,8
Elon,L, 57_56 ,-2.1
William & Mary,L, 84_63 ,-5.9
College of Charleston,L, 83_75 ,-2.7
UNC Wilmington,W, 70_66 ,6.7
Towson,W, 78_71 2OT,1.3
James Madison,L, 68_61 ,-3
Drexel,L, 68_60 ,-5.3
Northeastern,L, 75_64 ,-4.9
Hofstra,L, 92_70 ,-11.1
William & Mary,W, 85_79 ,-6.2
Hofstra,L, 78_74 OT,-2.3
