Opponent,Results,Score,PlusMinus
Lehigh,W, 83_62 ,11.9
Stephen F. Austin,W, 96_58 ,15.9
Bethune Cookman,W, 78_70 ,0.6
La Salle,W, 85_49 ,18.9
Fresno St.,W, 78_76 ,-0.1
Seton Hall,L, 83_81 ,-0.6
Rutgers,L, 57_54 ,-0.5
Yale,L, 77_73 ,3.5
Penn,L, 89_75 ,-9.6
Houston Baptist,W, 80_73 ,7
Florida Atlantic,W, 75_55 ,18.5
Campbell,W, 73_62 ,9.8
North Carolina St.,L, 87_82 ,1.2
Louisville,L, 90_73 ,0
Florida St.,L, 68_62 ,-3.1
Wake Forest,W, 76_65 ,2.4
North Carolina,L, 85_76 ,-2.5
Syracuse,L, 73_53 ,-3
Florida St.,L, 78_66 ,-11.4
Virginia Tech,L, 82_70 ,-8.5
Virginia,L, 56_46 ,-5.8
Notre Dame,W, 62_47 ,4.7
North Carolina,L, 88_85 OT,-0.1
Clemson,W, 65_64 ,2.4
Boston College,L, 64_57 ,-5.1
Georgia Tech,W, 80_65 ,12.6
Wake Forest,L, 76_75 ,4.2
Duke,L, 87_57 ,-15.6
Pittsburgh,W, 76_63 ,5.5
Virginia Tech,L, 84_70 ,-10.1
Wake Forest,W, 79_71 ,3
Virginia Tech,L, 71_56 ,-13.7
