Opponent,Results,Score,PlusMinus
Western Carolina,W, 96_73 ,21.1
Murray St.,L, 73_54 ,-5.5
Toledo,W, 84_74 ,6.3
North Florida,W, 89_72 ,11.1
Penn St.,L, 77_59 ,-12.9
SMU,L, 77_76 ,2.8
Cedarville,W, 58_39 ,-
Indiana St.,L, 69_63 ,-3.6
Miami OH,L, 65_62 ,-3.8
Kent St.,L, 83_76 ,-0.3
Northwestern Ohio,W, 91_52 ,-
Morehead St.,W, 78_67 ,3.7
Mississippi St.,L, 67_63 ,-6
Illinois Chicago,L, 75_72 OT,0.3
IUPUI,W, 72_64 ,4.9
Detroit,L, 79_58 ,-2.8
Oakland,W, 89_73 ,10.1
Northern Kentucky,L, 68_64 ,-0.4
Youngstown St.,W, 80_74 ,-1
Cleveland St.,W, 89_66 ,11.3
Milwaukee,W, 56_54 ,0.4
Green Bay,W, 87_75 ,7.2
Illinois Chicago,L, 67_53 ,-0.5
IUPUI,W, 79_74 ,5.8
Oakland,W, 76_62 ,3
Detroit,W, 83_60 ,9.1
Northern Kentucky,W, 81_77 ,-3.4
Cleveland St.,W, 87_61 ,5.9
Youngstown St.,W, 82_54 ,16.3
Green Bay,L, 70_67 ,-4.4
Milwaukee,W, 65_62 ,4.5
IUPUI,W, 71_56 ,13.1
Green Bay,W, 66_54 ,6.9
Northern Kentucky,L, 77_66 ,-12.8
Clemson,L, 75_69 ,-2.3
