Opponent,Results,Score,PlusMinus
Rider,W, 84_70 ,5.9
Florida Atlantic,L, 80_79 ,7.7
Cal St. Fullerton,W, 68_52 ,8.1
Saint Joseph's,W, 77_57 ,8.9
Western Kentucky,W, 78_62 ,1
Northern Kentucky,W, 66_53 ,7.4
Alabama,W, 70_64 ,5.2
Missouri,L, 64_62 OT,-0.2
Grambling St.,W, 70_45 ,7.7
Georgia Southern,W, 95_88 ,4.2
Stetson,W, 90_65 ,17.6
Illinois St.,W, 77_56 ,17
Temple,W, 78_73 ,4.7
Connecticut,W, 65_53 ,3.7
East Carolina,W, 76_65 ,11.5
Wichita St.,L, 75_67 ,-4.6
Tulsa,W, 64_62 ,-3.7
Tulane,W, 75_50 ,15.8
Memphis,L, 77_57 ,-10.2
Connecticut,W, 73_67 ,8.2
Houston,L, 77_68 ,-10.3
SMU,W, 71_65 ,5.5
South Florida,W, 78_65 ,15.7
Memphis,W, 79_72 ,5.2
Cincinnati,L, 60_55 ,0.2
SMU,W, 95_48 ,20.7
South Florida,W, 75_63 ,4.7
Houston,W, 69_64 ,0.2
Cincinnati,W, 58_55 ,3.9
Temple,L, 67_62 ,0.2
Memphis,L, 79_55 ,-8.9
VCU,W, 73_58 ,7.9
Duke,L, 77_76 ,-0.9
