Opponent,Results,Score,PlusMinus
Wright St.,L, 96_73 ,-21.1
College of Charleston,L, 77_74 ,0.5
SMU,L, 98_65 ,-18.4
Hiwassee College,W, 94_55 ,-
Jacksonville St.,L, 84_53 ,-7.8
Southern Miss,L, 68_63 ,-1.4
Jacksonville,W, 77_65 ,7.6
Wake Forest,L, 71_64 ,-6
Furman,L, 90_88 2OT,-0.3
North Carolina St.,L, 100_67 ,-12
UNC Asheville,W, 71_59 ,14.6
High Point,L, 86_59 ,-12.5
Iowa,L, 78_60 ,-14.6
Bowling Green,L, 73_52 ,-3.4
Wofford,L, 74_54 ,-10.7
Chattanooga,L, 73_62 ,-3.1
Samford,W, 76_69 ,1.8
Mercer,L, 84_80 ,-2.3
The Citadel,W, 94_82 ,10.6
UNC Greensboro,L, 69_60 ,-1.5
VMI,L, 91_83 ,0
East Tennessee St.,L, 91_69 ,-13.9
Chattanooga,W, 105_96 ,1.2
Samford,L, 92_81 ,-14.8
Furman,L, 64_45 ,-11.1
Wofford,L, 83_56 ,-15
Mercer,L, 74_65 ,-5.4
The Citadel,W, 103_82 ,6.9
UNC Greensboro,L, 79_76 OT,-3.4
VMI,L, 83_78 ,-1.3
East Tennessee St.,L, 81_74 ,-1.2
VMI,L, 96_83 ,-2.5
