Opponent,Results,Score,PlusMinus
Maine,W, 75_61 ,11.2
Minnesota,L, 78_69 ,-5.6
Mississippi Valley St.,W, 98_63 ,13.8
Hawaii,L, 90_79 ,-8.6
Grand Canyon,W, 75_66 ,7
Northwestern,L, 79_57 ,-6.7
Tulsa,W, 69_64 ,6.1
BYU,L, 74_59 ,-6.5
Kentucky,L, 88_61 ,-8.8
Florida A&M,W, 93_64 ,12.4
Northern Arizona,W, 76_62 ,7.6
Nevada,L, 86_71 ,-5.4
Arizona St.,W, 96_86 ,-1.1
Arizona,L, 84_81 OT,0.7
Washington,L, 69_53 ,-7.6
Washington St.,W, 88_70 ,14.4
Colorado,W, 78_69 ,16.2
Stanford,W, 70_66 ,-0.6
California,W, 82_64 ,7.8
Oregon,L, 78_72 ,-0.5
Oregon St.,L, 81_72 ,-7.3
USC,W, 77_70 ,12
UCLA,W, 93_92 ,-11.4
Arizona,W, 83_76 ,2.2
Arizona St.,L, 98_87 ,-8.8
Washington,L, 62_45 ,-3.9
Washington St.,W, 92_79 ,3.1
Colorado,L, 71_63 ,-6.6
USC,W, 83_74 ,7.4
UCLA,W, 92_81 ,13
Oregon,L, 66_54 ,-0
