Opponent,Results,Score,PlusMinus
Newbury,W, 114_39 ,-
Davidson,L, 79_76 ,3.1
Loyola MD,W, 82_80 ,6.1
Elms College,W, 100_54 ,-
Buffalo,L, 110_71 ,-14.6
San Francisco,L, 84_65 ,-6.5
Marist,L, 76_58 ,-9.2
Albany,W, 91_77 ,16.5
Quinnipiac,L, 64_59 ,-1.1
Maine,W, 78_52 ,10.6
Sacred Heart,W, 82_73 ,8.2
Boston University,W, 78_68 ,4
Albany,W, 61_52 ,-3.6
Bryant,L, 68_67 ,4.7
New Hampshire,W, 76_68 ,2.5
Vermont,L, 73_59 ,-5.9
Harvard,W, 81_63 ,8.2
Harvard,L, 64_59 ,-0.6
Brown,L, 60_58 ,1.1
Yale,L, 89_68 ,-13.6
Cornell,L, 83_80 ,-1.8
Columbia,W, 82_66 ,12.2
Penn,L, 82_79 OT,0
Princeton,L, 69_68 ,-0.9
Yale,L, 77_59 ,-13.5
Brown,L, 68_65 ,0.6
Princeton,L, 77_76 OT,-0.9
Penn,L, 65_51 ,-7.4
Columbia,L, 70_66 ,-4.1
Cornell,L, 66_51 ,-1.7
