Opponent,Results,Score,PlusMinus
Syracuse,L, 66_34 ,-14.3
Oregon,L, 81_47 ,-18.3
Green Bay,L, 82_78 OT,-3
UMKC,W, 87_80 OT,2.9
Washington,L, 83_59 ,-12.8
Seattle,L, 88_68 ,-9.1
North Dakota St.,L, 74_67 ,-3.1
San Francisco,L, 85_63 ,-6.9
Stanford,L, 78_62 ,2.5
South Dakota St.,L, 74_64 ,-4.4
Walla Walla University,W, 92_73 ,-
Weber St.,L, 84_72 ,-4.5
Idaho St.,W, 65_55 ,-2.9
Idaho,L, 74_71 ,-8.5
Northern Colorado,L, 75_63 ,-10.7
Montana,W, 78_71 ,0.5
Montana St.,W, 85_81 ,2.5
Portland St.,L, 78_65 ,-0.1
Sacramento St.,W, 94_92 OT,9.2
Southern Utah,W, 82_79 ,-3.1
Northern Arizona,W, 82_64 ,10.1
Montana St.,L, 74_66 ,0.1
Montana,L, 75_74 ,-6.4
Northern Colorado,W, 88_78 OT,1.8
Idaho,W, 82_57 ,7
Southern Utah,L, 76_62 ,-4.4
Northern Arizona,W, 86_73 ,10.5
Sacramento St.,L, 59_56 ,2
Portland St.,W, 68_66 ,-3.5
Idaho St.,W, 91_62 ,4.2
Weber St.,W, 80_77 ,-0.9
Montana St.,W, 90_84 ,1.9
Southern Utah,W, 77_61 ,7.4
Montana,L, 68_62 ,3.1
