Opponent,Results,Score,PlusMinus
West Coast Baptist,W, 109_63 ,-
San Jose St.,W, 66_59 ,0
Seattle,W, 73_70 ,1.3
UNLV,L, 76_71 ,-3.3
San Diego Christian,W, 111_64 ,-
Long Beach St.,L, 82_71 ,0.7
Central Michigan,L, 95_86 ,-9.4
Pepperdine,W, 78_69 OT,4.3
USC,L, 91_49 ,-12.6
Montana St.,L, 92_62 ,-15.3
Montana,L, 89_76 ,-9.1
Idaho St.,L, 88_68 ,-13.4
Weber St.,W, 90_82 OT,0.3
Northern Arizona,W, 84_82 ,3.1
Portland St.,W, 83_69 ,4.4
Sacramento St.,W, 76_71 ,16.1
Northern Colorado,L, 79_68 ,-10.8
Northern Arizona,L, 80_77 OT,-1
Eastern Washington,L, 82_79 ,3.1
Idaho,W, 75_64 ,7.9
Weber St.,W, 65_53 ,6.8
Idaho St.,W, 78_72 ,0.8
Sacramento St.,L, 84_73 ,0
Portland St.,L, 78_69 ,-2.3
Eastern Washington,W, 76_62 ,4.4
Idaho,W, 85_76 ,7.3
Montana,L, 70_54 ,-2.4
Montana St.,L, 90_83 ,0.6
Northern Colorado,L, 70_53 ,-12.7
Idaho St.,W, 94_80 ,0.4
Northern Colorado,W, 83_64 ,9
Eastern Washington,L, 77_61 ,-7.4
Drake,W, 80_73 OT,-1.2
Cal St. Bakersfield,L, 70_67 ,-2.5
