Opponent,Results,Score,PlusMinus
Oral Roberts,W, 84_50 ,13
Robert Morris,W, 74_60 ,5.6
Stetson,W, 83_70 ,9.3
Nebraska,L, 85_62 ,-7.6
USC,L, 99_80 ,-12.3
Murray St.,L, 77_66 ,-10.5
Air Force,L, 88_69 ,-11.1
Oregon St.,L, 101_77 ,-13.9
Western Kentucky,W, 84_78 ,2.7
North Dakota St.,L, 74_67 ,-5.2
Arkansas St.,L, 71_63 ,-
Arkansas Pine Bluff,W, 93_72 ,14.8
William Woods,W, 110_56 ,-
Southern Illinois,L, 75_70 ,-5.1
Valparaiso,L, 82_66 ,-11.3
Indiana St.,W, 72_57 ,3.7
Bradley,W, 69_64 ,-3.5
Evansville,L, 70_64 ,0.6
Drake,L, 74_63 ,-7.4
Loyola Chicago,W, 70_35 ,8.4
Bradley,W, 55_37 ,10
Valparaiso,W, 55_54 OT,-0.4
Northern Iowa,L, 64_59 ,-1.3
Southern Illinois,W, 65_59 ,4.6
Illinois St.,W, 66_65 ,-2.2
Evansville,W, 68_56 ,8.7
Loyola Chicago,W, 65_61 ,2.1
Northern Iowa,L, 63_43 ,-4.3
Indiana St.,W, 67_61 ,5.7
Illinois St.,L, 65_57 ,-3.7
Drake,L, 73_62 ,-4.5
Bradley,L, 61_58 ,1.5
