Opponent,Results,Score,PlusMinus
Memphis,L, 76_61 ,-12.3
Presbyterian,L, 80_65 ,-7.7
Savannah St.,L, 97_83 ,-7
North Carolina,L, 108_58 ,-19.4
Michigan St.,L, 101_33 ,-21.4
Louisiana Monroe,W, 79_73 ,2.2
Winthrop,L, 82_70 ,1.4
Chattanooga,L, 71_60 ,-12.2
Warren Wilson,W, 118_60 ,-
Hiwassee College,W, 97_60 ,-
Kennesaw St.,L, 73_68 ,-6.2
Savannah St.,W, 91_80 ,7.9
Tennessee,L, 96_53 ,-16.8
Tennessee St.,W, 66_64 ,-0.5
Belmont,L, 79_67 ,-8.1
SIU Edwardsville,W, 78_69 OT,2
Eastern Illinois,L, 67_60 ,1.6
Tennessee St.,L, 79_62 ,-8
Jacksonville St.,L, 65_48 ,-9
Morehead St.,L, 67_61 ,-6.1
Eastern Kentucky,W, 91_85 ,-0.2
Austin Peay,L, 77_66 ,-12.8
Murray St.,L, 67_63 ,-1.8
Southeast Missouri St.,L, 71_66 OT,1.5
Tennessee Martin,L, 77_58 ,-8.1
Jacksonville St.,L, 67_57 ,-11.1
Belmont,L, 93_65 ,-15.7
Eastern Kentucky,L, 67_66 ,-5.7
Morehead St.,L, 66_63 ,0.9
SIU Edwardsville,L, 76_68 ,-5.5
Eastern Illinois,W, 63_57 ,2.9
