Opponent,Results,Score,PlusMinus
Milwaukee,W, 73_53 ,-2.4
St. Francis NY,W, 74_69 ,0.2
IUPUI,L, 76_69 ,3.3
Wyoming,W, 88_76 ,9.4
Loyola Chicago,W, 78_66 ,7.4
Minnesota,W, 68_56 ,4.3
Sacred Heart,W, 81_73 ,10.8
Providence,L, 100_95 OT,-0.3
Columbia,W, 82_73 ,5.2
Fairfield,W, 77_67 ,4.8
DePaul,W, 65_62 ,-5.4
Hartford,L, 79_78 OT,-2.6
Virginia Tech,L, 77_66 ,-4
Virginia,L, 83_56 ,-8.2
Notre Dame,L, 69_66 ,-4.5
Louisville,L, 80_70 ,-5.9
Florida St.,W, 87_82 ,0.3
Wake Forest,W, 65_61 ,0
Syracuse,L, 77_71 ,-3.8
Notre Dame,L, 79_73 ,-2.7
Duke,L, 80_55 ,-5.8
Syracuse,L, 67_56 ,-6.6
Pittsburgh,W, 66_57 ,3.1
Miami FL,W, 64_57 ,5.1
North Carolina St.,L, 89_80 OT,-4.5
Clemson,L, 76_66 ,-2.2
Louisville,W, 66_59 ,0.7
Georgia Tech,L, 81_78 OT,-1.6
North Carolina,L, 79_66 ,-13.9
North Carolina St.,L, 73_47 ,-15
Pittsburgh,L, 80_70 ,-9.2
