Opponent,Results,Score,PlusMinus
Howard Payne,W, 81_34 ,-
Our Lady of the Lake,W, 113_83 ,-
UT Rio Grande Valley,L, 76_69 ,-2.3
UT Arlington,W, 73_67 ,-3.4
UC Davis,L, 57_54 OT,0.6
St. Mary's (TX),W, 61_58 ,-
UT Rio Grande Valley,L, 68_59 ,-3.9
Tennessee,L, 79_51 ,-7.9
Texas St.,L, 61_55 ,-1
Huston-Tillotson,W, 81_63 ,-
UTSA,L, 64_50 ,-9
Louisiana Tech,L, 73_68 ,-4.3
Oklahoma St.,L, 69_59 ,-3.6
Central Arkansas,W, 87_75 ,7
Lamar,L, 61_55 ,1.3
Northwestern St.,W, 62_61 ,-0.2
Sam Houston St.,L, 72_50 ,-11
New Orleans,W, 76_61 ,6.9
Nicholls St.,W, 75_73 ,2.7
Abilene Christian,L, 78_71 ,-6.8
Houston Baptist,L, 73_72 ,-5.8
Southeastern Louisiana,L, 64_58 ,-2.6
Incarnate Word,W, 70_61 ,5.6
Sam Houston St.,L, 70_69 ,1.9
New Orleans,L, 68_58 ,-6.5
Stephen F. Austin,W, 65_55 ,6.5
Lamar,L, 63_58 ,-6
Abilene Christian,L, 73_64 ,0.6
Incarnate Word,W, 74_72 OT,-5.5
McNeese St.,W, 59_50 ,7.8
Houston Baptist,W, 76_69 ,-0.6
Central Arkansas,L, 73_53 ,-5.1
