Opponent,Results,Score,PlusMinus
Lenoir-Rhyne,W, 86_41 ,-
Louisiana Lafayette,W, 87_65 ,12.5
Georgia Tech,W, 66_53 ,8.5
Louisville,W, 92_81 ,3.7
Kansas,L, 87_81 OT,0
Eastern Kentucky,W, 95_67 ,14
Texas A&M Corpus Chris,W, 79_51 ,7.9
Gonzaga,W, 76_73 ,-0.7
Memphis,W, 102_92 ,11.1
Samford,W, 83_70 ,5.4
Wake Forest,W, 83_64 ,8.8
Tennessee Tech,W, 96_53 ,16.8
Georgia,W, 96_50 ,19.5
Missouri,W, 87_63 ,6.6
Florida,W, 78_67 ,-0.1
Arkansas,W, 106_87 ,16.1
Alabama,W, 71_68 ,4.8
Vanderbilt,W, 88_83 OT,3
West Virginia,W, 83_66 ,5.3
South Carolina,W, 92_70 ,7.3
Texas A&M,W, 93_76 ,8.7
Missouri,W, 72_60 ,6.9
Florida,W, 73_61 ,8.1
South Carolina,W, 85_73 ,10.4
Kentucky,L, 86_69 ,-10.2
Vanderbilt,W, 58_46 ,5.9
LSU,L, 82_80 OT,3
Mississippi,W, 73_71 ,1.6
Kentucky,W, 71_52 ,9.1
Mississippi St.,W, 71_54 ,8.1
Auburn,L, 84_80 ,2.7
Mississippi St.,W, 83_76 ,5.1
Kentucky,W, 82_78 ,-0.8
Auburn,L, 84_64 ,-8.4
Colgate,W, 77_70 ,5.8
Iowa,W, 83_77 OT,11
Purdue,L, 99_94 OT,-6.7
