Opponent,Results,Score,PlusMinus
Stanford,L, 96_74 ,-3.7
Puget Sound,W, 95_67 ,-
Bryant,W, 82_59 ,9.9
Washington St.,W, 78_69 ,5.3
Southern Utah,L, 73_70 ,-1.3
Denver,W, 82_63 ,5.8
Fairfield,W, 83_80 ,5.3
Longwood,W, 70_50 ,12.1
Northwest College,W, 107_72 ,-
Eastern Washington,W, 88_68 ,9.1
Nebraska Omaha,W, 90_71 ,5.4
Washington,L, 70_62 ,-8.2
Portland,W, 67_56 ,14.5
Prairie View A&M,W, 102_64 ,21.6
California,W, 82_73 ,7.2
Cal St. Bakersfield,L, 83_71 ,-8.5
Grand Canyon,L, 71_57 ,-6.3
Utah Valley,L, 88_78 ,6.8
New Mexico St.,L, 87_60 ,-14.5
UT Rio Grande Valley,L, 67_62 ,-1.7
Chicago St.,W, 75_47 ,15.8
UMKC,L, 63_54 ,1.3
Cal Baptist,L, 75_64 ,-0.6
UT Rio Grande Valley,L, 59_44 ,-6.2
New Mexico St.,L, 59_53 ,4.7
UMKC,W, 69_64 ,-0.6
Chicago St.,W, 77_57 ,4.6
Utah Valley,L, 77_68 ,-4.4
Cal Baptist,W, 67_65 ,6.8
Cal St. Bakersfield,W, 63_57 OT,3.1
Grand Canyon,W, 83_76 OT,-0.7
Grand Canyon,L, 84_75 ,-4.2
Presbyterian,L, 73_68 ,-3.8
