Opponent,Results,Score,PlusMinus
Northeastern,W, 77_74 ,-2.6
Vermont,L, 78_72 ,2.3
Emerson,W, 94_57 ,-
Albany,W, 71_61 ,9.9
Eastern Michigan,L, 80_62 ,-3.7
Drexel,L, 86_67 ,-8.2
Rutgers,L, 54_44 ,-5.5
New Hampshire,W, 82_53 ,16.8
Elon,W, 65_58 ,0.5
UMass Lowell,W, 79_60 ,3.1
Dartmouth,L, 78_68 ,-4
Nicholls St.,W, 75_63 ,5.2
Bethune Cookman,L, 74_66 ,-3.3
American,L, 86_74 ,-4.8
Bucknell,W, 87_80 ,8.1
Army,L, 86_82 ,-3
Navy,W, 75_69 ,-1.4
Loyola MD,L, 81_73 OT,6.4
Colgate,L, 77_56 ,-8.6
American,L, 70_66 ,-3.9
Lehigh,L, 94_78 ,-16.6
Holy Cross,W, 68_54 ,7.4
Colgate,W, 76_68 ,6.4
Lafayette,L, 79_72 ,-0.8
Bucknell,L, 82_76 ,-4.2
Army,L, 71_61 ,-3.7
Lehigh,L, 84_79 ,-8.9
Holy Cross,W, 70_60 ,7.6
Loyola MD,W, 72_65 ,-3.3
Lafayette,W, 84_82 ,2.4
Navy,L, 79_74 ,-10
Loyola MD,W, 71_63 ,6.2
Colgate,L, 81_69 ,1.2
