Opponent,Results,Score,PlusMinus
Iona,L, 72_68 ,4.5
Boston University,L, 71_61 ,-9.9
Canisius,W, 75_66 ,2.9
Oneonta State,W, 79_62 ,-
Holy Cross,L, 69_65 OT,-8.1
Milwaukee,L, 79_70 ,-4
LIU Brooklyn,L, 80_77 ,3.1
Dartmouth,L, 91_77 ,-16.5
Monmouth,W, 82_63 ,-0.1
Yale,L, 71_63 ,-3.4
Dartmouth,L, 61_52 ,3.6
Providence,L, 73_43 ,-5.1
Manhattan,W, 77_67 ,3.9
Kent St.,L, 70_68 ,0.6
Niagara,W, 79_74 ,6.6
Vermont,L, 80_51 ,-15.8
Maine,L, 66_62 ,-7.8
UMass Lowell,L, 84_72 ,1.1
UMBC,L, 65_64 OT,1.9
Stony Brook,L, 67_66 OT,-0.1
Hartford,W, 84_77 ,11.7
New Hampshire,W, 62_42 ,9.1
Binghamton,W, 64_50 ,10.2
Vermont,L, 67_49 ,-9.2
UMass Lowell,L, 86_54 ,-11.2
Maine,W, 63_54 ,0.5
Stony Brook,W, 74_70 ,4.2
UMBC,W, 84_75 ,12.7
New Hampshire,L, 62_58 ,1.7
Hartford,L, 82_80 OT,5.5
Binghamton,W, 73_58 ,5.5
UMBC,L, 62_54 ,-5.8
