Opponent,Results,Score,PlusMinus
North Dakota St.,W, 73_56 ,13.8
UTEP,W, 91_66 ,2.6
Saint Mary's,L, 73_58 ,-6.8
New Mexico,W, 98_94 ,6.2
Eastern New Mexico,W, 92_65 ,-
UTEP,W, 62_58 ,2.3
Washington St.,W, 69_63 ,5.5
New Mexico,W, 100_65 ,20.7
Kansas,L, 63_60 ,-0.5
Northern Colorado,W, 74_62 ,9.4
Cal St. Northridge,W, 92_57 ,14.1
Drake,L, 66_63 ,-6.8
Washington St.,W, 75_72 ,6.4
Colorado St.,W, 88_68 ,6.5
Cal Baptist,L, 82_76 ,-8.4
Grand Canyon,W, 77_75 ,0.5
Cal St. Bakersfield,W, 73_62 ,-2.5
Seattle,W, 87_60 ,14.5
Utah Valley,W, 83_78 ,-2.5
UT Rio Grande Valley,W, 63_61 ,2.3
UMKC,W, 70_54 ,9
Chicago St.,W, 83_39 ,19.6
Cal St. Bakersfield,W, 71_70 OT,2.9
Grand Canyon,W, 67_64 ,1.3
Utah Valley,W, 84_77 ,5.3
Seattle,W, 59_53 ,-4.7
Texas A&M-International,W, 80_42 ,-
UT Rio Grande Valley,W, 88_79 ,10.3
UMKC,W, 75_55 ,11
Chicago St.,W, 92_58 ,24.4
Cal Baptist,W, 75_63 ,16.7
Chicago St.,W, 86_49 ,16.9
UT Rio Grande Valley,W, 79_72 ,6.7
Grand Canyon,W, 89_57 ,6.2
Auburn,L, 78_77 ,-4.6
